/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2021): Early meteorological records from BABADA3 (1864-1900), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.926359 (dataset in review), 
1893-04-13	0
1893-04-14	0
1893-04-15	0
1893-04-16	0
1893-04-17	0
1893-04-18	0
1893-04-19	0
1893-04-20	0
1893-04-21	0
1893-04-22	0
1893-04-23	0
1893-04-24	0
1893-04-25	1
1893-04-26	0
1893-04-27	1
1893-04-28	0
1893-04-29	0
1893-04-30	0
1893-05-01	0
1893-05-02	0
1893-05-03	0
1893-05-04	0
1893-05-05	0
1893-05-06	
1893-05-07	0
1893-05-08	0
1893-05-09	1
1893-05-10	0
1893-05-11	0
1893-05-12	0
1893-05-13	0
1893-05-14	0
1893-05-15	0
1893-05-16	0
1893-05-17	0
1893-05-18	0
1893-05-19	0
1893-05-20	0
1893-05-21	0
1893-05-22	0
1893-05-23	0
1893-05-24	0
1893-05-25	0
1893-05-26	0
1893-05-27	0
1893-05-28	0
1893-05-29	0
1893-05-30	0
1893-05-31	0
1893-06-01	0
1893-06-02	0
1893-06-03	0
1893-06-04	0
1893-06-05	0
1893-06-06	0
1893-06-07	0
1893-06-08	0
1893-06-09	0
1893-06-10	0
1893-06-11	0
1893-06-12	0
1893-06-13	0
1893-06-14	0
1893-06-15	0
1893-06-16	0
1893-06-17	0
1893-06-18	0
1893-06-19	0
1893-06-20	0
1893-06-21	0
1893-06-22	0
1893-06-23	0
1893-06-24	0
1893-06-25	0
1893-06-26	0
1893-06-27	0
1893-06-28	0
1893-06-29	0
1893-06-30	0
1893-07-01	0
1893-07-02	0
1893-07-03	0
1893-07-04	0
1893-07-05	0
1893-07-06	0
1893-07-07	0
1893-07-08	0
1893-07-09	0
1893-07-10	0
1893-07-11	0
1893-07-12	0
1893-07-13	0
1893-07-14	0
1893-07-15	0
1893-07-16	0
1893-07-17	0
1893-07-18	0
1893-07-19	0
1893-07-20	0
1893-07-21	0
1893-07-22	0
1893-07-23	0
1893-07-24	0
1893-07-25	0
1893-07-26	0
1893-07-27	0
1893-07-28	0
1893-07-29	0
1893-07-30	0
1893-07-31	0
1893-08-01	0
1893-08-02	0
1893-08-03	0
1893-08-04	0
1893-08-05	0
1893-08-06	0
1893-08-07	0
1893-08-08	0
1893-08-09	0
1893-08-10	0
1893-08-11	0
1893-08-12	0
1893-08-13	0
1893-08-14	0
1893-08-15	0
1893-08-16	0
1893-08-17	0
1893-08-18	0
1893-08-19	0
1893-08-20	0
1893-08-21	0
1893-08-22	0
1893-08-23	0
1893-08-24	0
1893-08-25	0
1893-08-26	0
1893-08-27	0
1893-08-28	0
1893-08-29	0
1893-08-30	0
1893-08-31	0
1893-09-01	0
1893-09-02	0
1893-09-03	0
1893-09-04	0
1893-09-05	0
1893-09-06	0
1893-09-07	0
1893-09-08	0
1893-09-09	
1893-09-10	0
1893-09-11	0
1893-09-12	0
1893-09-13	0
1893-09-14	0
1893-09-15	0
1893-09-16	0
1893-09-17	0
1893-09-18	0
1893-09-19	0
1893-09-20	0
1893-09-21	0
1893-09-22	0
1893-09-23	0
1893-09-24	0
1893-09-25	0
1893-09-26	0
1893-09-27	0
1893-09-28	0
1893-09-29	0
1893-09-30	0
1893-10-01	0
1893-10-02	0
1893-10-03	0
1893-10-04	0
1893-10-05	0
1893-10-06	0
1893-10-07	0
1893-10-08	1
1893-10-09	0
1893-10-10	0
1893-10-11	0
1893-10-12	0
1893-10-13	0
1893-10-14	0
1893-10-15	0
1893-10-16	0
1893-10-17	0
1893-10-18	0
1893-10-19	0
1893-10-20	0
1893-10-21	0
1893-10-22	0
1893-10-23	0
1893-10-24	0
1893-10-25	0
1893-10-26	0
1893-10-27	0
1893-10-28	0
1893-10-29	0
1893-10-30	0
1893-10-31	0
1893-11-01	0
1893-11-02	0
1893-11-03	1
1893-11-04	1
1893-11-05	1
1893-11-06	1
1893-11-07	1
1893-11-08	1
1893-11-09	1
1893-11-10	0
1893-11-11	0
1893-11-12	0
1893-11-13	1
1893-11-14	0
1893-11-15	1
1893-11-16	0
1893-11-17	1
1893-11-18	0
1893-11-19	0
1893-11-20	0
1893-11-21	0
1893-11-22	0
1893-11-23	0
1893-11-24	0
1893-11-25	0
1893-11-26	1
1893-11-27	0
1893-11-28	0
1893-11-29	0
1893-11-30	0
1893-12-01	
1893-12-02	1
1893-12-03	0
1893-12-04	0
1893-12-05	0
1893-12-06	0
1893-12-07	0
1893-12-08	0
1893-12-09	0
1893-12-10	0
1893-12-11	0
1893-12-12	0
1893-12-13	1
1893-12-14	0
1893-12-15	0
1893-12-16	0
1893-12-17	0
1893-12-18	0
1893-12-19	1
1893-12-20	0
1893-12-21	0
1893-12-22	0
1893-12-23	0
1893-12-24	0
1893-12-25	0
1893-12-26	0
1893-12-27	0
1893-12-28	0
1893-12-29	0
1893-12-30	0
1893-12-31	0
1894-01-01	0
1894-01-02	0
1894-01-03	0
1894-01-04	0
1894-01-05	1
1894-01-06	0
1894-01-07	0
1894-01-08	0
1894-01-09	0
1894-01-10	0
1894-01-11	1
1894-01-12	0
1894-01-13	0
1894-01-14	0
1894-01-15	0
1894-01-16	0
1894-01-17	0
1894-01-18	0
1894-01-19	0
1894-01-20	0
1894-01-21	0
1894-01-22	0
1894-01-23	0
1894-01-24	0
1894-01-25	0
1894-01-26	0
1894-01-27	0
1894-01-28	0
1894-01-29	0
1894-01-30	0
1894-01-31	1
1894-02-01	0
1894-02-02	0
1894-02-03	0
1894-02-04	0
1894-02-05	0
1894-02-06	0
1894-02-07	0
1894-02-08	0
1894-02-09	0
1894-02-10	0
1894-02-11	0
1894-02-12	0
1894-02-13	0
1894-02-14	0
1894-02-15	0
1894-02-16	0
1894-02-17	0
1894-02-18	0
1894-02-19	0
1894-02-20	0
1894-02-21	0
1894-02-22	0
1894-02-23	0
1894-02-24	0
1894-02-25	0
1894-02-26	0
1894-02-27	0
1894-02-28	0
1894-03-01	0
1894-03-02	0
1894-03-03	0
1894-03-04	0
1894-03-05	0
1894-03-06	0
1894-03-07	0
1894-03-08	0
1894-03-09	0
1894-03-10	0
1894-03-11	0
1894-03-12	0
1894-03-13	1
1894-03-14	0
1894-03-15	0
1894-03-16	1
1894-03-17	0
1894-03-18	0
1894-03-19	0
1894-03-20	0
1894-03-21	0
1894-03-22	0
1894-03-23	0
1894-03-24	0
1894-03-25	1
1894-03-26	0
1894-03-27	0
1894-03-28	1
1894-03-29	1
1894-03-30	0
1894-03-31	0
1894-04-01	0
1894-04-02	0
1894-04-03	0
1894-04-04	1
1894-04-05	1
1894-04-06	0
1894-04-07	1
1894-04-08	0
1894-04-09	0
1894-04-10	0
1894-04-11	0
1894-04-12	1
1894-04-13	0
1894-04-14	0
1894-04-15	1
1894-04-16	0
1894-04-17	0
1894-04-18	0
1894-04-19	0
1894-04-20	0
1894-04-21	0
1894-04-22	0
1894-04-23	0
1894-04-24	0
1894-04-25	0
1894-04-26	0
1894-04-27	0
1894-04-28	0
1894-04-29	0
1894-04-30	0
1894-05-01	0
1894-05-02	1
1894-05-03	0
1894-05-04	0
1894-05-05	0
1894-05-06	1
1894-05-07	0
1894-05-08	0
1894-05-09	0
1894-05-10	0
1894-05-11	0
1894-05-12	0
1894-05-13	0
1894-05-14	1
1894-05-15	0
1894-05-16	0
1894-05-17	0
1894-05-18	1
1894-05-19	0
1894-05-20	1
1894-05-21	1
1894-05-22	0
1894-05-23	0
1894-05-24	0
1894-05-25	1
1894-05-26	0
1894-05-27	0
1894-05-28	0
1894-05-29	0
1894-05-30	0
1894-05-31	0
1894-06-01	0
1894-06-02	0
1894-06-03	0
1894-06-04	0
1894-06-05	0
1894-06-06	0
1894-06-07	0
1894-06-08	0
1894-06-09	0
1894-06-10	0
1894-06-11	0
1894-06-12	0
1894-06-13	0
1894-06-14	0
1894-06-15	0
1894-06-16	0
1894-06-17	0
1894-06-18	0
1894-06-19	0
1894-06-20	0
1894-06-21	0
1894-06-22	0
1894-06-23	0
1894-06-24	0
1894-06-25	0
1894-06-26	0
1894-06-27	0
1894-06-28	0
1894-06-29	0
1894-06-30	0
1894-07-01	0
1894-07-02	0
1894-07-03	0
1894-07-04	0
1894-07-05	0
1894-07-06	0
1894-07-07	0
1894-07-08	0
1894-07-09	0
1894-07-10	0
1894-07-11	0
1894-07-12	0
1894-07-13	0
1894-07-14	0
1894-07-15	0
1894-07-16	0
1894-07-17	0
1894-07-18	0
1894-07-19	0
1894-07-20	0
1894-07-21	0
1894-07-22	0
1894-07-23	0
1894-07-24	0
1894-07-25	0
1894-07-26	0
1894-07-27	0
1894-07-28	0
1894-07-29	0
1894-07-30	0
1894-07-31	0
1894-08-01	0
1894-08-02	0
1894-08-03	0
1894-08-04	0
1894-08-05	0
1894-08-06	0
1894-08-07	0
1894-08-08	0
1894-08-09	0
1894-08-10	0
1894-08-11	0
1894-08-12	0
1894-08-13	0
1894-08-14	0
1894-08-15	0
1894-08-16	0
1894-08-17	0
1894-08-18	0
1894-08-19	0
1894-08-20	0
1894-08-21	0
1894-08-22	0
1894-08-23	0
1894-08-24	0
1894-08-25	0
1894-08-26	0
1894-08-27	0
1894-08-28	0
1894-08-29	0
1894-08-30	0
1894-08-31	0
1894-09-01	0
1894-09-02	0
1894-09-03	0
1894-09-04	0
1894-09-05	0
1894-09-06	0
1894-09-07	0
1894-09-08	0
1894-09-09	0
1894-09-10	0
1894-09-11	0
1894-09-12	0
1894-09-13	0
1894-09-14	0
1894-09-15	0
1894-09-16	0
1894-09-17	0
1894-09-18	0
1894-09-19	0
1894-09-20	0
1894-09-21	0
1894-09-22	0
1894-09-23	0
1894-09-24	0
1894-09-25	0
1894-09-26	0
1894-09-27	0
1894-09-28	0
1894-09-29	0
1894-09-30	0
1894-10-01	0
1894-10-02	0
1894-10-03	0
1894-10-04	0
1894-10-05	0
1894-10-06	0
1894-10-07	0
1894-10-08	1
1894-10-09	0
1894-10-10	0
1894-10-11	0
1894-10-12	0
1894-10-13	0
1894-10-14	0
1894-10-15	0
1894-10-16	0
1894-10-17	0
1894-10-18	1
1894-10-19	0
1894-10-20	1
1894-10-21	0
1894-10-22	0
1894-10-23	1
1894-10-24	1
1894-10-25	0
1894-10-26	1
1894-10-27	0
1894-10-28	0
1894-10-29	
1894-10-30	0
1894-10-31	0
1894-11-01	0
1894-11-02	0
1894-11-03	1
1894-11-04	1
1894-11-05	0
1894-11-06	0
1894-11-07	0
1894-11-08	0
1894-11-09	0
1894-11-10	0
1894-11-11	0
1894-11-12	0
1894-11-13	0
1894-11-14	0
1894-11-15	0
1894-11-16	0
1894-11-17	0
1894-11-18	1
1894-11-19	0
1894-11-20	0
1894-11-21	0
1894-11-22	0
1894-11-23	0
1894-11-24	0
1894-11-25	0
1894-11-26	0
1894-11-27	1
1894-11-28	0
1894-11-29	0
1894-11-30	1
1894-12-01	0
1894-12-02	0
1894-12-03	0
1894-12-04	1
1894-12-05	0
1894-12-06	0
1894-12-07	0
1894-12-08	0
1894-12-09	0
1894-12-10	0
1894-12-11	
1894-12-12	0
1894-12-13	0
1894-12-14	0
1894-12-15	0
1894-12-16	0
1894-12-17	0
1894-12-18	0
1894-12-19	0
1894-12-20	0
1894-12-21	0
1894-12-22	0
1894-12-23	0
1894-12-24	0
1894-12-25	0
1894-12-26	0
1894-12-27	0
1894-12-28	0
1894-12-29	0
1894-12-30	0
1894-12-31	0
1895-01-01	0
1895-01-02	0
1895-01-03	0
1895-01-04	0
1895-01-05	0
1895-01-06	1
1895-01-07	0
1895-01-08	0
1895-01-09	0
1895-01-10	0
1895-01-11	0
1895-01-12	0
1895-01-13	1
1895-01-14	0
1895-01-15	0
1895-01-16	0
1895-01-17	0
1895-01-18	0
1895-01-19	0
1895-01-20	1
1895-01-21	0
1895-01-22	0
1895-01-23	0
1895-01-24	0
1895-01-25	0
1895-01-26	1
1895-01-27	0
1895-01-28	0
1895-01-29	0
1895-01-30	0
1895-01-31	0
1895-02-01	0
1895-02-02	0
1895-02-03	0
1895-02-04	0
1895-02-05	1
1895-02-06	0
1895-02-07	0
1895-02-08	0
1895-02-09	0
1895-02-10	0
1895-02-11	0
1895-02-12	0
1895-02-13	1
1895-02-14	1
1895-02-15	1
1895-02-16	1
1895-02-17	0
1895-02-18	0
1895-02-19	0
1895-02-20	0
1895-02-21	1
1895-02-22	1
1895-02-23	0
1895-02-24	0
1895-02-25	0
1895-02-26	1
1895-02-27	0
1895-02-28	0
1895-03-01	1
1895-03-02	0
1895-03-03	0
1895-03-04	0
1895-03-05	0
1895-03-06	0
1895-03-07	0
1895-03-08	0
1895-03-09	0
1895-03-10	0
1895-03-11	0
1895-03-12	0
1895-03-13	0
1895-03-14	0
1895-03-15	0
1895-03-16	0
1895-03-17	1
1895-03-18	1
1895-03-19	0
1895-03-20	0
1895-03-21	0
1895-03-22	0
1895-03-23	0
1895-03-24	0
1895-03-25	1
1895-03-26	0
1895-03-27	0
1895-03-28	0
1895-03-29	0
1895-03-30	0
1895-03-31	
1895-04-01	0
1895-04-02	0
1895-04-03	0
1895-04-04	0
1895-04-05	1
1895-04-06	0
1895-04-07	0
1895-04-08	
1895-04-09	0
1895-04-10	0
1895-04-11	0
1895-04-12	0
1895-04-13	0
1895-04-14	1
1895-04-15	0
1895-04-16	0
1895-04-17	0
1895-04-18	0
1895-04-19	0
1895-04-20	0
1895-04-21	0
1895-04-22	0
1895-04-23	0
1895-04-24	
1895-04-25	0
1895-04-26	0
1895-04-27	0
1895-04-28	0
1895-04-29	0
1895-04-30	0
1895-05-01	0
1895-05-02	1
1895-05-03	
1895-05-04	0
1895-05-05	0
1895-05-06	0
1895-05-07	0
1895-05-08	0
1895-05-09	0
1895-05-10	0
1895-05-11	0
1895-05-12	0
1895-05-13	
1895-05-14	0
1895-05-15	0
1895-05-16	0
1895-05-17	0
1895-05-18	0
1895-05-19	0
1895-05-20	0
1895-05-21	0
1895-05-22	0
1895-05-23	0
1895-05-24	0
1895-05-25	0
1895-05-26	
1895-05-27	0
1895-05-28	0
1895-05-29	0
1895-05-30	0
1895-05-31	0
1895-06-01	0
1895-06-02	0
1895-06-03	0
1895-06-04	0
1895-06-05	0
1895-06-06	0
1895-06-07	
1895-06-08	0
1895-06-09	0
1895-06-10	0
1895-06-11	0
1895-06-12	0
1895-06-13	0
1895-06-14	
1895-06-15	0
1895-06-16	0
1895-06-17	0
1895-06-18	0
1895-06-19	0
1895-06-20	0
1895-06-21	0
1895-06-22	0
1895-06-23	0
1895-06-24	0
1895-06-25	0
1895-06-26	0
1895-06-27	0
1895-06-28	0
1895-06-29	0
1895-06-30	0
1895-07-01	
1895-07-02	0
1895-07-03	0
1895-07-04	0
1895-07-05	0
1895-07-06	0
1895-07-07	0
1895-07-08	0
1895-07-09	0
1895-07-10	0
1895-07-11	0
1895-07-12	0
1895-07-13	0
1895-07-14	0
1895-07-15	0
1895-07-16	0
1895-07-17	0
1895-07-18	0
1895-07-19	0
1895-07-20	0
1895-07-21	0
1895-07-22	0
1895-07-23	0
1895-07-24	0
1895-07-25	0
1895-07-26	0
1895-07-27	0
1895-07-28	0
1895-07-29	0
1895-07-30	0
1895-07-31	0
1895-08-01	0
1895-08-02	0
1895-08-03	0
1895-08-04	0
1895-08-05	0
1895-08-06	0
1895-08-07	0
1895-08-08	0
1895-08-09	0
1895-08-10	0
1895-08-11	0
1895-08-12	0
1895-08-13	0
1895-08-14	0
1895-08-15	0
1895-08-16	0
1895-08-17	0
1895-08-18	0
1895-08-19	0
1895-08-20	0
1895-08-21	0
1895-08-22	0
1895-08-23	0
1895-08-24	0
1895-08-25	0
1895-08-26	0
1895-08-27	0
1895-08-28	0
1895-08-29	0
1895-08-30	0
1895-08-31	0
1895-09-01	0
1895-09-02	0
1895-09-03	0
1895-09-04	0
1895-09-05	0
1895-09-06	0
1895-09-07	0
1895-09-08	0
1895-09-09	0
1895-09-10	0
1895-09-11	0
1895-09-12	0
1895-09-13	0
1895-09-14	0
1895-09-15	0
1895-09-16	0
1895-09-17	0
1895-09-18	0
1895-09-19	0
1895-09-20	0
1895-09-21	1
1895-09-22	0
1895-09-23	0
1895-09-24	0
1895-09-25	0
1895-09-26	0
1895-09-27	0
1895-09-28	0
1895-09-29	0
1895-09-30	0
1895-10-01	0
1895-10-02	0
1895-10-03	0
1895-10-04	0
1895-10-05	0
1895-10-06	0
1895-10-07	0
1895-10-08	0
1895-10-09	0
1895-10-10	0
1895-10-11	0
1895-10-12	
1895-10-13	0
1895-10-14	0
1895-10-15	0
1895-10-16	0
1895-10-17	0
1895-10-18	0
1895-10-19	0
1895-10-20	0
1895-10-21	0
1895-10-22	1
1895-10-23	0
1895-10-24	0
1895-10-25	0
1895-10-26	1
1895-10-27	0
1895-10-28	0
1895-10-29	1
1895-10-30	0
1895-10-31	0
1895-11-01	0
1895-11-02	0
1895-11-03	0
1895-11-04	1
1895-11-05	1
1895-11-06	0
1895-11-07	0
1895-11-08	0
1895-11-09	0
1895-11-10	0
1895-11-11	
1895-11-12	0
1895-11-13	
1895-11-14	0
1895-11-15	0
1895-11-16	0
1895-11-17	
1895-11-18	0
1895-11-19	1
1895-11-20	0
1895-11-21	0
1895-11-22	0
1895-11-23	0
1895-11-24	1
1895-11-25	0
1895-11-26	0
1895-11-27	0
1895-11-28	0
1895-11-29	0
1895-11-30	0
1895-12-01	1
1895-12-02	0
1895-12-03	0
1895-12-04	0
1895-12-05	0
1895-12-06	0
1895-12-07	0
1895-12-08	0
1895-12-09	0
1895-12-10	1
1895-12-11	0
1895-12-12	0
1895-12-13	0
1895-12-14	0
1895-12-15	1
1895-12-16	1
1895-12-17	0
1895-12-18	0
1895-12-19	0
1895-12-20	0
1895-12-21	1
1895-12-22	0
1895-12-23	0
1895-12-24	0
1895-12-25	1
1895-12-26	0
1895-12-27	0
1895-12-28	0
1895-12-29	0
1895-12-30	1
1895-12-31	0
1896-01-01	0
1896-01-02	0
1896-01-03	0
1896-01-04	0
1896-01-05	0
1896-01-06	0
1896-01-07	0
1896-01-08	0
1896-01-09	
1896-01-10	0
1896-01-11	0
1896-01-12	0
1896-01-13	0
1896-01-14	0
1896-01-15	0
1896-01-16	0
1896-01-17	0
1896-01-18	0
1896-01-19	0
1896-01-20	0
1896-01-21	0
1896-01-22	0
1896-01-23	0
1896-01-24	0
1896-01-25	0
1896-01-26	0
1896-01-27	0
1896-01-28	0
1896-01-29	0
1896-01-30	0
1896-01-31	0
1896-02-01	0
1896-02-02	0
1896-02-03	0
1896-02-04	0
1896-02-05	0
1896-02-06	0
1896-02-07	0
1896-02-08	0
1896-02-09	0
1896-02-10	0
1896-02-11	0
1896-02-12	0
1896-02-13	0
1896-02-14	0
1896-02-15	0
1896-02-16	0
1896-02-17	1
1896-02-18	1
1896-02-19	0
1896-02-20	0
1896-02-21	0
1896-02-22	1
1896-02-23	1
1896-02-24	1
1896-02-25	0
1896-02-26	0
1896-02-27	0
1896-02-28	0
1896-02-29	0
1896-03-01	0
1896-03-02	0
1896-03-03	0
1896-03-04	0
1896-03-05	0
1896-03-06	0
1896-03-07	0
1896-03-08	0
1896-03-09	0
1896-03-10	0
1896-03-11	0
1896-03-12	0
1896-03-13	0
1896-03-14	1
1896-03-15	0
1896-03-16	0
1896-03-17	0
1896-03-18	0
1896-03-19	0
1896-03-20	0
1896-03-21	0
1896-03-22	0
1896-03-23	0
1896-03-24	0
1896-03-25	0
1896-03-26	0
1896-03-27	0
1896-03-28	0
1896-03-29	0
1896-03-30	0
1896-03-31	0
1896-04-01	
1896-04-02	0
1896-04-03	0
1896-04-04	0
1896-04-05	0
1896-04-06	0
1896-04-07	0
1896-04-08	0
1896-04-09	0
1896-04-10	0
1896-04-11	0
1896-04-12	0
1896-04-13	0
1896-04-14	0
1896-04-15	0
1896-04-16	0
1896-04-17	0
1896-04-18	0
1896-04-19	0
1896-04-20	0
1896-04-21	0
1896-04-22	1
1896-04-23	0
1896-04-24	0
1896-04-25	0
1896-04-26	0
1896-04-27	0
1896-04-28	0
1896-04-29	0
1896-04-30	0
1896-05-01	0
1896-05-02	0
1896-05-03	0
1896-05-04	0
1896-05-05	0
1896-05-06	0
1896-05-07	1
1896-05-08	0
1896-05-09	1
1896-05-10	1
1896-05-11	1
1896-05-12	0
1896-05-13	0
1896-05-14	0
1896-05-15	0
1896-05-16	0
1896-05-17	0
1896-05-18	0
1896-05-19	0
1896-05-20	0
1896-05-21	0
1896-05-22	0
1896-05-23	0
1896-05-24	0
1896-05-25	1
1896-05-26	0
1896-05-27	0
1896-05-28	0
1896-05-29	0
1896-05-30	0
1896-05-31	0
1896-06-01	0
1896-06-02	0
1896-06-03	0
1896-06-04	0
1896-06-05	1
1896-06-06	0
1896-06-07	0
1896-06-08	0
1896-06-09	0
1896-06-10	0
1896-06-11	0
1896-06-12	0
1896-06-13	0
1896-06-14	1
1896-06-15	0
1896-06-16	0
1896-06-17	0
1896-06-18	0
1896-06-19	0
1896-06-20	0
1896-06-21	0
1896-06-22	0
1896-06-23	0
1896-06-24	0
1896-06-25	0
1896-06-26	0
1896-06-27	0
1896-06-28	0
1896-06-29	0
1896-06-30	0
1896-07-01	0
1896-07-02	1
1896-07-03	0
1896-07-04	0
1896-07-05	0
1896-07-06	0
1896-07-07	0
1896-07-08	0
1896-07-09	0
1896-07-10	0
1896-07-11	0
1896-07-12	0
1896-07-13	0
1896-07-14	0
1896-07-15	0
1896-07-16	
1896-07-17	0
1896-07-18	0
1896-07-19	0
1896-07-20	0
1896-07-21	0
1896-07-22	0
1896-07-23	0
1896-07-24	0
1896-07-25	0
1896-07-26	0
1896-07-27	0
1896-07-28	0
1896-07-29	0
1896-07-30	0
1896-07-31	0
1896-08-01	0
1896-08-02	0
1896-08-03	0
1896-08-04	0
1896-08-05	0
1896-08-06	0
1896-08-07	0
1896-08-08	0
1896-08-09	0
1896-08-10	0
1896-08-11	0
1896-08-12	0
1896-08-13	0
1896-08-14	0
1896-08-15	0
1896-08-16	0
1896-08-17	0
1896-08-18	0
1896-08-19	0
1896-08-20	0
1896-08-21	0
1896-08-22	0
1896-08-23	0
1896-08-24	0
1896-08-25	0
1896-08-26	0
1896-08-27	0
1896-08-28	0
1896-08-29	0
1896-08-30	0
1896-08-31	0
1896-09-01	0
1896-09-02	0
1896-09-03	0
1896-09-04	0
1896-09-05	
1896-09-06	0
1896-09-07	0
1896-09-08	0
1896-09-09	0
1896-09-10	0
1896-09-11	0
1896-09-12	0
1896-09-13	0
1896-09-14	0
1896-09-15	0
1896-09-16	0
1896-09-17	0
1896-09-18	0
1896-09-19	0
1896-09-20	0
1896-09-21	0
1896-09-22	0
1896-09-23	0
1896-09-24	0
1896-09-25	0
1896-09-26	0
1896-09-27	0
1896-09-28	0
1896-09-29	0
1896-09-30	0
1896-10-01	0
1896-10-02	0
1896-10-03	0
1896-10-04	0
1896-10-05	0
1896-10-06	0
1896-10-07	0
1896-10-08	0
1896-10-09	0
1896-10-10	0
1896-10-11	0
1896-10-12	0
1896-10-13	0
1896-10-14	0
1896-10-15	0
1896-10-16	0
1896-10-17	0
1896-10-18	0
1896-10-19	0
1896-10-20	0
1896-10-21	0
1896-10-22	0
1896-10-23	0
1896-10-24	0
1896-10-25	0
1896-10-26	0
1896-10-27	1
1896-10-28	0
1896-10-29	0
1896-10-30	0
1896-10-31	1
1896-11-01	1
1896-11-02	0
1896-11-03	0
1896-11-04	0
1896-11-05	1
1896-11-06	0
1896-11-07	0
1896-11-08	0
1896-11-09	0
1896-11-10	0
1896-11-11	0
1896-11-12	1
1896-11-13	0
1896-11-14	0
1896-11-15	0
1896-11-16	0
1896-11-17	0
1896-11-18	0
1896-11-19	0
1896-11-20	0
1896-11-21	0
1896-11-22	0
1896-11-23	0
1896-11-24	0
1896-11-25	0
1896-11-26	0
1896-11-27	1
1896-11-28	0
1896-11-29	0
1896-11-30	1
1896-12-01	0
1896-12-02	0
1896-12-03	0
1896-12-04	1
1896-12-05	0
1896-12-06	0
1896-12-07	0
1896-12-08	0
1896-12-09	1
1896-12-10	0
1896-12-11	0
1896-12-12	0
1896-12-13	0
1896-12-14	1
1896-12-15	0
1896-12-16	0
1896-12-17	0
1896-12-18	1
1896-12-19	0
1896-12-20	0
1896-12-21	0
1896-12-22	0
1896-12-23	0
1896-12-24	0
1896-12-25	0
1896-12-26	0
1896-12-27	0
1896-12-28	0
1896-12-29	0
1896-12-30	0
1896-12-31	0
1897-01-01	0
1897-01-02	0
1897-01-03	0
1897-01-04	0
1897-01-05	1
1897-01-06	0
1897-01-07	1
1897-01-08	0
1897-01-09	0
1897-01-10	1
1897-01-11	0
1897-01-12	0
1897-01-13	0
1897-01-14	0
1897-01-15	0
1897-01-16	0
1897-01-17	0
1897-01-18	0
1897-01-19	0
1897-01-20	1
1897-01-21	1
1897-01-22	0
1897-01-23	0
1897-01-24	0
1897-01-25	0
1897-01-26	0
1897-01-27	0
1897-01-28	1
1897-01-29	0
1897-01-30	0
1897-01-31	0
1897-02-01	0
1897-02-02	1
1897-02-03	0
1897-02-04	0
1897-02-05	0
1897-02-06	0
1897-02-07	0
1897-02-08	0
1897-02-09	0
1897-02-10	0
1897-02-11	0
1897-02-12	0
1897-02-13	0
1897-02-14	0
1897-02-15	0
1897-02-16	0
1897-02-17	1
1897-02-18	0
1897-02-19	0
1897-02-20	0
1897-02-21	0
1897-02-22	0
1897-02-23	0
1897-02-24	0
1897-02-25	0
1897-02-26	0
1897-02-27	0
1897-02-28	0
1897-03-01	0
1897-03-02	0
1897-03-03	0
1897-03-04	0
1897-03-05	0
1897-03-06	0
1897-03-07	0
1897-03-08	0
1897-03-09	0
1897-03-10	0
1897-03-11	0
1897-03-12	0
1897-03-13	0
1897-03-14	1
1897-03-15	0
1897-03-16	1
1897-03-17	1
1897-03-18	0
1897-03-19	0
1897-03-20	0
1897-03-21	0
1897-03-22	0
1897-03-23	0
1897-03-24	0
1897-03-25	0
1897-03-26	0
1897-03-27	0
1897-03-28	0
1897-03-29	0
1897-03-30	1
1897-03-31	0
1897-04-01	0
1897-04-02	0
1897-04-03	1
1897-04-04	0
1897-04-05	0
1897-04-06	0
1897-04-07	0
1897-04-08	0
1897-04-09	0
1897-04-10	0
1897-04-11	0
1897-04-12	0
1897-04-13	0
1897-04-14	0
1897-04-15	0
1897-04-16	0
1897-04-17	0
1897-04-18	0
1897-04-19	0
1897-04-20	0
1897-04-21	0
1897-04-22	0
1897-04-23	0
1897-04-24	0
1897-04-25	0
1897-04-26	1
1897-04-27	1
1897-04-28	0
1897-04-29	0
1897-04-30	0
1897-05-01	1
1897-05-02	0
1897-05-03	0
1897-05-04	0
1897-05-05	0
1897-05-06	0
1897-05-07	0
1897-05-08	0
1897-05-09	0
1897-05-10	0
1897-05-11	0
1897-05-12	1
1897-05-13	0
1897-05-14	0
1897-05-15	0
1897-05-16	0
1897-05-17	0
1897-05-18	0
1897-05-19	0
1897-05-20	1
1897-05-21	1
1897-05-22	0
1897-05-23	0
1897-05-24	0
1897-05-25	1
1897-05-26	0
1897-05-27	0
1897-05-28	0
1897-05-29	0
1897-05-30	0
1897-05-31	0
1897-06-01	0
1897-06-02	0
1897-06-03	0
1897-06-04	0
1897-06-05	0
1897-06-06	0
1897-06-07	0
1897-06-08	0
1897-06-09	0
1897-06-10	0
1897-06-11	0
1897-06-12	0
1897-06-13	0
1897-06-14	0
1897-06-15	0
1897-06-16	0
1897-06-17	0
1897-06-18	0
1897-06-19	0
