Halfweg (Huize Zwanenburg)(42_G) "52° 23'" NB "4° 45'" OL  9999.9 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FK  Windkracht  :  Meestal in Bft  (Onbekend). ;  FK  Wind power  :  usual in Bft  (Unknown).
 TA  Temp anomalie  :  Afwijking van klimatologoie  (0.1 Celcius). ;  TA  Temp anomaly  :  Relative to climatology  (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,FK,Q_FK,TA,Q_TA,T,Q_T
18600820,2400,,,,,-26,0,,
18600821,2400,,,,,-42,0,,
18600822,2400,,,,,-37,0,,
18600823,2400,,,,,-39,0,,
18600824,2400,,,,,-36,0,,
18600825,2400,,,,,-33,0,,
18600826,2400,,,,,-21,0,,
18600827,2400,,,,,-32,0,,
18600828,2400,,,,,-32,0,,
18600829,2400,,,,,-21,0,,
18600830,2400,,,,,-23,0,,
18600831,2400,,,,,-37,0,,
18600901,2400,,,,,-32,0,,
18600902,2400,,,,,-40,0,,
18600903,2400,,,,,-35,0,,
18600904,2400,,,,,-33,0,,
18600905,2400,,,,,-29,0,,
18600906,2400,,,,,-21,0,,
18600907,2400,,,,,-14,0,,
18600908,2400,,,,,-19,0,,
18600909,2400,,,,,-42,0,,
18600910,2400,,,,,-46,0,,
18600911,2400,,,,,-48,0,,
18600912,2400,,,,,-50,0,,
18600913,2400,,,,,-41,0,,
18600914,2400,,,,,-16,0,,
18600915,2400,,,,,-15,0,,
18600916,2400,,,,,-19,0,,
18600917,2400,,,,,-4,0,,
18600918,2400,,,,,1,0,,
18600919,2400,,,,,-13,0,,
18600920,2400,,,,,-21,0,,
18600921,2400,,,,,-33,0,,
18600922,2400,,,,,18,0,,
18600923,2400,,,,,-3,0,,
18600924,2400,,,,,-3,0,,
18600925,2400,,,,,-30,0,,
18600926,2400,,,,,-27,0,,
18600927,2400,,,,,-21,0,,
18600928,2400,,,,,-10,0,,
18600929,2400,,,,,-5,0,,
18600930,2400,,,,,1,0,,
18601001,2400,,,,,-9,0,,
18601002,2400,,,,,-5,0,,
18601003,2400,,,,,11,0,,
18601004,2400,,,,,-19,0,,
18601005,2400,,,,,-5,0,,
18601006,2400,,,,,-7,0,,
18601007,2400,,,,,7,0,,
18601008,2400,,,,,-2,0,,
18601009,2400,,,,,-51,0,,
18601010,2400,,,,,-36,0,,
18601011,2400,,,,,-36,0,,
18601012,2400,,,,,-49,0,,
18601013,2400,,,,,-46,0,,
18601014,2400,,,,,-20,0,,
18601015,2400,,,,,-5,0,,
18601016,2400,,,,,-9,0,,
18601017,2400,,,,,-11,0,,
18601018,2400,,,,,-9,0,,
18601019,2400,,,,,13,0,,
18601020,2400,,,,,-1,0,,
18601021,2400,,,,,-14,0,,
18601022,2400,,,,,-29,0,,
18601023,2400,,,,,-16,0,,
18601024,2400,,,,,17,0,,
18601025,2400,,,,,22,0,,
18601026,2400,,,,,19,0,,
18601027,2400,,,,,19,0,,
18601028,2400,,,,,25,0,,
18601029,2400,,,,,17,0,,
18601030,2400,,,,,-4,0,,
18601031,2400,,,,,-19,0,,
18601101,2400,,,,,-30,0,,
18601102,2400,,,,,-48,0,,
18601103,2400,,,,,-70,0,,
18601104,2400,,,,,-47,0,,
18601105,2400,,,,,-41,0,,
18601106,2400,,,,,-38,0,,
18601107,2400,,,,,-26,0,,
18601108,2400,,,,,-31,0,,
18601109,2400,,,,,-44,0,,
18601110,2400,,,,,-39,0,,
18601111,2400,,,,,-55,0,,
18601112,2400,,,,,-75,0,,
18601113,2400,,,,,-52,0,,
18601114,2400,,,,,6,0,,
18601115,2400,,,,,15,0,,
18601116,2400,,,,,-1,0,,
18601117,2400,,,,,-11,0,,
18601118,2400,,,,,-5,0,,
18601119,2400,,,,,-27,0,,
18601120,2400,,,,,-15,0,,
18601121,2400,,,,,-22,0,,
18601122,2400,,,,,-16,0,,
18601123,2400,,,,,-17,0,,
18601124,2400,,,,,-31,0,,
18601125,2400,,,,,-34,0,,
18601126,2400,,,,,-29,0,,
18601127,2400,,,,,-28,0,,
18601128,2400,,,,,-20,0,,
18601129,2400,,,,,-30,0,,
18601130,2400,,,,,3,0,,
18601201,2400,,,,,-1,0,,
18601202,2400,,,,,-11,0,,
18601203,2400,,,,,-21,0,,
18601204,2400,,,,,-19,0,,
18601205,2400,,,,,-4,0,,
18601206,2400,,,,,32,0,,
18601207,2400,,,,,35,0,,
18601208,2400,,,,,32,0,,
18601209,2400,,,,,24,0,,
18601210,2400,,,,,3,0,,
18601211,2400,,,,,1,0,,
18601212,2400,,,,,1,0,,
18601213,2400,,,,,-5,0,,
18601214,2400,,,,,-9,0,,
18601215,2400,,,,,-14,0,,
18601216,2400,,,,,14,0,,
18601217,2400,,,,,-18,0,,
18601218,2400,,,,,-36,0,,
18601219,2400,,,,,-55,0,,
18601220,2400,,,,,-55,0,,
18601221,2400,,,,,-52,0,,
18601222,2400,,,,,-60,0,,
18601223,2400,,,,,-55,0,,
18601224,2400,,,,,-59,0,,
18601225,2400,,,,,-98,0,,
18601226,2400,,,,,-63,0,,
18601227,2400,,,,,-67,0,,
18601228,2400,,,,,-66,0,,
18601229,2400,,,,,-72,0,,
18601230,2400,,,,,-56,0,,
18601231,2400,,,,,-52,0,,
18610101,2400,,,,,-75,0,,
18610102,2400,,,,,-96,0,,
18610103,2400,,,,,-22,0,,
18610104,2400,,,,,-11,0,,
18610105,2400,,,,,-75,0,,
18610106,2400,,,,,-89,0,,
18610107,2400,,,,,-120,0,,
18610108,2400,,,,,-126,0,,
18610109,2400,,,,,-137,0,,
18610110,2400,,,,,-137,0,,
18610111,2400,,,,,-60,0,,
18610112,2400,,,,,-61,0,,
18610113,2400,,,,,-66,0,,
18610114,2400,,,,,-102,0,,
18610115,2400,,,,,-124,0,,
18610116,2400,,,,,-106,0,,
18610117,2400,,,,,-15,0,,
18610118,2400,,,,,-16,0,,
18610119,2400,,,,,-17,0,,
18610120,2400,,,,,-11,0,,
18610121,2400,,,,,-1,0,,
18610122,2400,,,,,7,0,,
18610123,2400,,,,,-4,0,,
18610124,2400,,,,,-19,0,,
18610125,2400,,,,,24,0,,
18610126,2400,,,,,33,0,,
18610127,2400,,,,,26,0,,
18610128,2400,,,,,6,0,,
18610129,2400,,,,,-13,0,,
18610131,2400,,,,,-24,0,,
18610201,2400,,,,,-27,0,,
18610202,2400,,,,,-1,0,,
18610203,2400,,,,,1,0,,
18610204,2400,,,,,1,0,,
18610205,2400,,,,,10,0,,
18610206,2400,,,,,36,0,,
18610207,2400,,,,,23,0,,
18610208,2400,,,,,21,0,,
18610209,2400,,,,,22,0,,
18610210,2400,,,,,6,0,,
18610211,2400,,,,,-23,0,,
18610212,2400,,,,,-27,0,,
18610213,2400,,,,,-32,0,,
18610214,2400,,,,,-31,0,,
18610215,2400,,,,,1,0,,
18610216,2400,,,,,2,0,,
18610217,2400,,,,,45,0,,
18610218,2400,,,,,4,0,,
18610219,2400,,,,,37,0,,
18610220,2400,,,,,45,0,,
18610221,2400,,,,,60,0,,
18610222,2400,,,,,36,0,,
18610223,2400,,,,,77,0,,
18610224,2400,,,,,49,0,,
18610225,2400,,,,,28,0,,
18610226,2400,,,,,12,0,,
18610227,2400,,,,,-6,0,,
18610228,2400,,,,,9,0,,
18610301,2400,,,,,28,0,,
18610302,2400,,,,,17,0,,
18610303,2400,,,,,21,0,,
18610304,2400,,,,,3,0,,
18610305,2400,,,,,-7,0,,
18610306,2400,,,,,49,0,,
18610307,2400,,,,,6,0,,
18610308,2400,,,,,35,0,,
18610309,2400,,,,,19,0,,
18610310,2400,,,,,31,0,,
18610311,2400,,,,,4,0,,
18610312,2400,,,,,-8,0,,
18610313,2400,,,,,-6,0,,
18610314,2400,,,,,-16,0,,
18610315,2400,,,,,4,0,,
18610316,2400,,,,,8,0,,
18610317,2400,,,,,-3,0,,
18610318,2400,,,,,-18,0,,
18610319,2400,,,,,-18,0,,
18610320,2400,,,,,4,0,,
18610321,2400,,,,,-24,0,,
18610322,2400,,,,,-10,0,,
18610323,2400,,,,,-1,0,,
18610324,2400,,,,,19,0,,
18610325,2400,,,,,12,0,,
18610326,2400,,,,,22,0,,
18610327,2400,,,,,43,0,,
18610328,2400,,,,,56,0,,
18610329,2400,,,,,19,0,,
18610330,2400,,,,,14,0,,
18610331,2400,,,,,41,0,,
18610401,2400,,,,,9,0,,
18610402,2400,,,,,11,0,,
18610403,2400,,,,,-7,0,,
18610404,2400,,,,,-8,0,,
18610405,2400,,,,,-7,0,,
18610406,2400,,,,,-14,0,,
18610407,2400,,,,,-15,0,,
18610408,2400,,,,,-11,0,,
18610409,2400,,,,,-30,0,,
18610410,2400,,,,,-28,0,,
18610411,2400,,,,,-6,0,,
18610412,2400,,,,,-17,0,,
18610413,2400,,,,,-11,0,,
18610414,2400,,,,,-23,0,,
18610415,2400,,,,,2,0,,
18610416,2400,,,,,6,0,,
18610417,2400,,,,,-29,0,,
18610418,2400,,,,,-12,0,,
18610419,2400,,,,,-20,0,,
18610420,2400,,,,,-39,0,,
18610421,2400,,,,,-34,0,,
18610422,2400,,,,,-39,0,,
18610423,2400,,,,,-30,0,,
18610424,2400,,,,,-23,0,,
18610425,2400,,,,,-12,0,,
18610426,2400,,,,,-30,0,,
18610427,2400,,,,,-54,0,,
18610428,2400,,,,,-58,0,,
18610429,2400,,,,,-56,0,,
18610430,2400,,,,,-28,0,,
18610501,2400,,,,,-28,0,,
18610502,2400,,,,,-57,0,,
18610503,2400,,,,,-57,0,,
18610504,2400,,,,,-74,0,,
18610505,2400,,,,,-65,0,,
18610506,2400,,,,,-61,0,,
18610507,2400,,,,,-69,0,,
18610508,2400,,,,,-78,0,,
18610509,2400,,,,,-45,0,,
18610510,2400,,,,,-43,0,,
18610511,2400,,,,,-30,0,,
18610512,2400,,,,,27,0,,
18610513,2400,,,,,-39,0,,
18610514,2400,,,,,-45,0,,
18610515,2400,,,,,-26,0,,
18610516,2400,,,,,-15,0,,
18610517,2400,,,,,-36,0,,
18610518,2400,,,,,-54,0,,
18610519,2400,,,,,-59,0,,
18610520,2400,,,,,-22,0,,
18610521,2400,,,,,-13,0,,
18610522,2400,,,,,-20,0,,
18610523,2400,,,,,20,0,,
18610524,2400,,,,,-46,0,,
18610525,2400,,,,,1,0,,
18610526,2400,,,,,-4,0,,
18610527,2400,,,,,-4,0,,
18610528,2400,,,,,-12,0,,
18610529,2400,,,,,8,0,,
18610530,2400,,,,,18,0,,
18610531,2400,,,,,23,0,,
18610601,2400,,,,,-21,0,,
18610602,2400,,,,,-25,0,,
18610603,2400,,,,,-39,0,,
18610604,2400,,,,,-17,0,,
18610605,2400,,,,,-9,0,,
18610606,2400,,,,,-24,0,,
18610607,2400,,,,,-16,0,,
18610608,2400,,,,,-31,0,,
18610609,2400,,,,,-1,0,,
18610610,2400,,,,,-21,0,,
18610611,2400,,,,,-18,0,,
18610612,2400,,,,,13,0,,
18610613,2400,,,,,33,0,,
18610614,2400,,,,,34,0,,
18610615,2400,,,,,48,0,,
18610616,2400,,,,,40,0,,
18610617,2400,,,,,-18,0,,
18610618,2400,,,,,-35,0,,
18610619,2400,,,,,-1,0,,
18610620,2400,,,,,49,0,,
18610621,2400,,,,,36,0,,
18610622,2400,,,,,32,0,,
18610623,2400,,,,,16,0,,
18610624,2400,,,,,-8,0,,
18610625,2400,,,,,8,0,,
18610626,2400,,,,,-1,0,,
18610627,2400,,,,,-13,0,,
18610628,2400,,,,,-29,0,,
18610629,2400,,,,,-11,0,,
18610630,2400,,,,,-40,0,,
18610701,2400,,,,,-24,0,,
18610702,2400,,,,,-24,0,,
18610703,2400,,,,,-36,0,,
18610704,2400,,,,,1,0,,
18610705,2400,,,,,-11,0,,
18610706,2400,,,,,-10,0,,
18610707,2400,,,,,-5,0,,
18610708,2400,,,,,-11,0,,
18610709,2400,,,,,-24,0,,
18610710,2400,,,,,-10,0,,
18610711,2400,,,,,-20,0,,
18610712,2400,,,,,18,0,,
18610713,2400,,,,,14,0,,
18610714,2400,,,,,2,0,,
18610715,2400,,,,,5,0,,
18610716,2400,,,,,-10,0,,
18610717,2400,,,,,-10,0,,
18610718,2400,,,,,-15,0,,
18610719,2400,,,,,-13,0,,
18610720,2400,,,,,6,0,,
18610721,2400,,,,,16,0,,
18610722,2400,,,,,1,0,,
18610723,2400,,,,,-21,0,,
18610724,2400,,,,,-12,0,,
18610725,2400,,,,,16,0,,
18610726,2400,,,,,-10,0,,
18610727,2400,,,,,-22,0,,
18610728,2400,,,,,-32,0,,
18610729,2400,,,,,-19,0,,
18610730,2400,,,,,-11,0,,
18610731,2400,,,,,-29,0,,
18610801,2400,,,,,-11,0,,
18610802,2400,,,,,23,0,,
18610803,2400,,,,,-19,0,,
18610804,2400,,,,,-21,0,,
18610805,2400,,,,,11,0,,
18610806,2400,,,,,-28,0,,
18610807,2400,,,,,-16,0,,
18610808,2400,,,,,-3,0,,
18610809,2400,,,,,-10,0,,
18610810,2400,,,,,-29,0,,
18610811,2400,,,,,-8,0,,
18610812,2400,,,,,24,0,,
18610813,2400,,,,,-4,0,,
18610814,2400,,,,,-6,0,,
18610815,2400,,,,,4,0,,
18610816,2400,,,,,5,0,,
18610817,2400,,,,,-20,0,,
18610818,2400,,,,,6,0,,
18610819,2400,,,,,-6,0,,
18610820,2400,,,,,-23,0,,
18610821,2400,,,,,-25,0,,
18610822,2400,,,,,-30,0,,
18610823,2400,,,,,-25,0,,
18610824,2400,,,,,-27,0,,
18610825,2400,,,,,-37,0,,
18610826,2400,,,,,-22,0,,
18610827,2400,,,,,7,0,,
18610828,2400,,,,,6,0,,
18610829,2400,,,,,-3,0,,
18610830,2400,,,,,-13,0,,
18610831,2400,,,,,-25,0,,
18610901,2400,,,,,-17,0,,
18610902,2400,,,,,-13,0,,
18610903,2400,,,,,-1,0,,
18610904,2400,,,,,-7,0,,
18610905,2400,,,,,-15,0,,
18610906,2400,,,,,21,0,,
18610907,2400,,,,,-16,0,,
18610908,2400,,,,,-26,0,,
18610909,2400,,,,,-21,0,,
18610910,2400,,,,,-28,0,,
18610911,2400,,,,,-15,0,,
18610912,2400,,,,,-11,0,,
18610913,2400,,,,,-1,0,,
18610914,2400,,,,,-17,0,,
18610915,2400,,,,,-18,0,,
18610916,2400,,,,,-25,0,,
18610917,2400,,,,,-30,0,,
18610918,2400,,,,,-15,0,,
18610919,2400,,,,,-9,0,,
18610920,2400,,,,,3,0,,
18610921,2400,,,,,-5,0,,
18610922,2400,,,,,-8,0,,
18610923,2400,,,,,2,0,,
18610924,2400,,,,,-13,0,,
18610925,2400,,,,,-10,0,,
18610926,2400,,,,,-22,0,,
18610927,2400,,,,,-33,0,,
18610928,2400,,,,,-13,0,,
18610929,2400,,,,,11,0,,
18610930,2400,,,,,31,0,,
18611001,2400,,,,,29,0,,
18611002,2400,,,,,36,0,,
18611003,2400,,,,,17,0,,
18611004,2400,,,,,1,0,,
18611005,2400,,,,,7,0,,
18611006,2400,,,,,17,0,,
18611007,2400,,,,,33,0,,
18611008,2400,,,,,53,0,,
18611009,2400,,,,,47,0,,
18611010,2400,,,,,44,0,,
18611011,2400,,,,,63,0,,
18611012,2400,,,,,17,0,,
18611013,2400,,,,,23,0,,
18611014,2400,,,,,27,0,,
18611015,2400,,,,,19,0,,
18611016,2400,,,,,10,0,,
18611017,2400,,,,,11,0,,
18611018,2400,,,,,-11,0,,
18611019,2400,,,,,-7,0,,
18611020,2400,,,,,-20,0,,
18611021,2400,,,,,-40,0,,
18611022,2400,,,,,29,0,,
18611023,2400,,,,,7,0,,
18611024,2400,,,,,2,0,,
18611025,2400,,,,,-11,0,,
18611026,2400,,,,,-15,0,,
18611027,2400,,,,,-17,0,,
18611028,2400,,,,,-19,0,,
18611029,2400,,,,,-15,0,,
18611030,2400,,,,,-32,0,,
18611031,2400,,,,,-23,0,,
18611101,2400,,,,,-21,0,,
18611102,2400,,,,,-44,0,,
18611103,2400,,,,,-25,0,,
18611104,2400,,,,,-16,0,,
18611105,2400,,,,,0,0,,
18611106,2400,,,,,0,0,,
18611107,2400,,,,,-8,0,,
18611108,2400,,,,,-8,0,,
18611109,2400,,,,,-14,0,,
18611110,2400,,,,,-14,0,,
18611111,2400,,,,,-12,0,,
18611112,2400,,,,,-5,0,,
18611113,2400,,,,,4,0,,
18611114,2400,,,,,5,0,,
18611115,2400,,,,,-8,0,,
18611116,2400,,,,,-2,0,,
18611117,2400,,,,,-44,0,,
18611118,2400,,,,,-54,0,,
18611119,2400,,,,,-50,0,,
18611120,2400,,,,,4,0,,
18611121,2400,,,,,9,0,,
18611122,2400,,,,,31,0,,
18611123,2400,,,,,7,0,,
18611124,2400,,,,,-17,0,,
18611125,2400,,,,,-30,0,,
18611126,2400,,,,,34,0,,
18611127,2400,,,,,12,0,,
18611128,2400,,,,,-8,0,,
18611129,2400,,,,,28,0,,
18611130,2400,,,,,41,0,,
18611201,2400,,,,,32,0,,
18611202,2400,,,,,-29,0,,
18611203,2400,,,,,-34,0,,
18611204,2400,,,,,-34,0,,
18611205,2400,,,,,-52,0,,
18611206,2400,,,,,-27,0,,
18611207,2400,,,,,27,0,,
18611208,2400,,,,,31,0,,
18611209,2400,,,,,34,0,,
18611210,2400,,,,,23,0,,
18611211,2400,,,,,38,0,,
18611212,2400,,,,,43,0,,
18611213,2400,,,,,50,0,,
18611214,2400,,,,,44,0,,
18611215,2400,,,,,46,0,,
18611216,2400,,,,,37,0,,
18611217,2400,,,,,52,0,,
18611218,2400,,,,,36,0,,
18611219,2400,,,,,14,0,,
18611220,2400,,,,,3,0,,
18611221,2400,,,,,-4,0,,
18611222,2400,,,,,7,0,,
18611223,2400,,,,,18,0,,
18611224,2400,,,,,-8,0,,
18611225,2400,,,,,-20,0,,
18611226,2400,,,,,-26,0,,
18611227,2400,,,,,-12,0,,
