Numansdorp(36_G) "51:44:33" NB "4:27:13" OL    -0.5 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 T10  Grastemperatuur  :  Temperatuur op 10 cm boven de bodem  (0.1 Celcius). ;  T10  Gras temperature  :  at 10 cm above surface  (0.1 Celcius).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 SX  Sneeuwdikte  :  Kwalitatieve beschrijving  (code). ;  SX  Snowdepth  :  Qualitative description  (code).

DATUM,tijd,N,Q_N,R6,Q_R6,T10,Q_T10,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,SX,Q_SX
19650921,1400,1,0,0,0,128,0,136,0,188,0,120,0,190,0,52,0,0,0
19650921,1900,2,0,0,0,94,0,143,0,156,0,156,0,192,0,86,0,0,0
19650922,800,0,0,0,0,72,0,119,0,130,0,107,0,156,0,88,0,0,0
19650922,1400,1,0,0,0,134,0,152,0,199,0,130,0,199,0,57,0,0,0
19650922,1900,0,0,0,0,77,0,133,0,147,0,147,0,206,0,85,0,0,0
19650923,800,0,0,0,0,62,0,114,0,122,0,111,0,147,0,91,0,0,0
19650923,1400,0,0,0,0,129,0,161,0,202,0,122,0,202,0,63,0,0,0
19650923,1900,0,0,0,0,108,0,147,0,155,0,155,0,204,0,91,0,0,0
19650924,800,1,0,0,0,108,0,132,0,148,0,124,0,158,0,83,0,0,0
19650924,1400,4,0,0,0,151,0,163,0,210,0,148,0,213,0,59,0,0,0
19650924,1900,2,0,0,0,150,0,148,0,167,0,167,0,212,0,80,0,0,0
19650925,800,6,0,0,0,131,0,141,0,162,0,141,0,167,0,78,0,0,0
19650925,1400,8,0,0,0,161,0,170,0,214,0,162,0,229,0,62,0,0,0
19650925,1900,8,0,0,0,166,0,156,0,190,0,188,0,229,0,68,0,0,0
19650926,800,10,0,3,0,136,0,138,0,145,0,145,0,190,0,93,0,0,0
19650926,1400,9,0,7,0,134,0,127,0,147,0,137,0,147,0,78,0,0,0
19650926,1900,2,0,0,0,105,0,118,0,132,0,132,0,168,0,85,0,0,0
19650927,800,9,0,0,0,81,0,104,0,112,0,92,0,138,0,90,0,0,0
19650927,1400,5,0,0,0,118,0,131,0,184,0,112,0,184,0,51,0,0,0
19650927,1900,1,0,0,0,94,0,110,0,123,0,123,0,184,0,86,0,0,0
19650928,800,2,0,0,0,45,0,107,0,113,0,98,0,123,0,93,0,0,0
19650928,1400,8,0,0,0,118,0,132,0,156,0,113,0,167,0,75,0,0,0
19650928,1900,9,0,0,0,122,0,119,0,127,0,127,0,156,0,91,0,0,0
19650929,800,10,0,28,0,105,0,110,0,116,0,108,0,131,0,94,0,0,0
19650929,1400,9,0,0,0,118,0,120,0,156,0,116,0,156,0,62,0,0,0
19650929,1900,6,0,0,0,83,0,113,0,131,0,131,0,159,0,80,0,0,0
19650930,800,10,0,1,0,80,0,111,0,114,0,98,0,131,0,97,0,0,0
19650930,1400,10,0,52,0,114,0,129,0,130,0,114,0,130,0,99,0,0,0
19650930,1900,5,0,2,0,126,0,143,0,148,0,130,0,155,0,94,0,0,0
19651001,800,7,0,4,0,117,0,126,0,134,0,128,0,148,0,91,0,0,0
19651001,1400,4,0,0,0,136,0,139,0,180,0,134,0,180,0,61,0,0,0
19651001,1900,7,0,0,0,114,0,124,0,140,0,140,0,186,0,82,0,0,0
19651002,800,9,0,1,0,95,0,114,0,125,0,109,0,140,0,88,0,0,0
19651002,1400,10,0,0,0,127,0,129,0,142,0,125,0,154,0,86,0,0,0
19651002,1900,8,0,20,0,122,0,127,0,131,0,127,0,152,0,96,0,0,0
19651003,800,3,0,3,0,88,0,106,0,113,0,93,0,131,0,92,0,0,0
19651003,1400,3,0,0,0,120,0,143,0,174,0,113,0,174,0,69,0,0,0
19651003,1900,0,0,0,0,98,0,113,0,120,0,117,0,176,0,93,0,0,0
19651004,800,5,0,0,0,43,0,109,0,117,0,74,0,123,0,91,0,0,0
19651004,1400,0,0,0,0,120,0,163,0,195,0,117,0,195,0,70,0,0,0
19651004,1900,0,0,0,0,127,0,134,0,138,0,136,0,195,0,96,0,0,0
19651005,800,10,0,2,0,57,0,104,0,104,0,96,0,138,0,100,0,0,0
19651005,1400,1,0,0,0,113,0,173,0,206,0,104,0,206,0,70,0,0,0
19651005,1900,0,0,0,0,133,0,142,0,153,0,153,0,206,0,88,0,0,0
19651006,800,1,0,2,0,63,0,109,0,111,0,78,0,153,0,98,0,0,0
19651006,1400,1,0,0,0,119,0,167,0,202,0,111,0,202,0,68,0,0,0
19651006,1900,0,0,0,0,98,0,154,0,156,0,156,0,207,0,98,0,0,0
19651007,800,4,0,2,0,83,0,132,0,133,0,98,0,156,0,99,0,0,0
19651007,1400,1,0,0,0,144,0,192,0,226,0,133,0,233,0,71,0,0,0
19651007,1900,0,0,0,0,137,0,163,0,169,0,169,0,229,0,94,0,0,0
19651008,800,10,0,1,0,117,0,120,0,122,0,114,0,169,0,98,0,0,0
19651008,1400,10,0,0,0,128,0,118,0,136,0,122,0,140,0,80,0,0,0
19651008,1900,9,0,0,0,115,0,105,0,127,0,127,0,136,0,75,0,0,0
19651009,800,0,0,0,0,55,0,97,0,108,0,77,0,127,0,87,0,0,0
19651009,1400,1,0,0,0,115,0,102,0,142,0,108,0,146,0,57,0,0,0
19651009,1900,1,0,0,0,66,0,79,0,90,0,90,0,145,0,86,0,0,0
19651010,800,0,0,0,0,20,0,64,0,73,0,40,0,90,0,88,0,0,0
19651010,1400,0,0,0,0,80,0,93,0,136,0,73,0,139,0,53,0,0,0
19651010,1900,0,0,0,0,71,0,85,0,95,0,95,0,141,0,87,0,0,0
19651011,800,10,0,1,0,33,0,92,0,96,0,58,0,96,0,95,0,0,0
19651011,1400,10,0,0,0,103,0,117,0,134,0,96,0,134,0,81,0,0,0
19651011,1900,9,0,0,0,105,0,108,0,116,0,116,0,134,0,91,0,0,0
19651012,800,10,0,0,0,97,0,107,0,114,0,103,0,116,0,92,0,0,0
19651012,1400,10,0,0,0,116,0,115,0,137,0,114,0,143,0,75,0,0,0
19651012,1900,5,0,0,0,114,0,99,0,109,0,109,0,137,0,89,0,0,0
19651013,800,10,0,1,0,6,0,60,0,60,0,42,0,109,0,100,0,0,0
19651013,1400,3,0,0,0,73,0,117,0,148,0,60,0,148,0,67,0,0,0
19651013,1900,4,0,0,0,35,0,85,0,90,0,90,0,153,0,93,0,0,0
19651014,800,10,0,1,0,7,0,58,0,58,0,53,0,90,0,100,0,0,0
19651014,1400,5,0,0,0,64,0,140,0,168,0,58,0,168,0,72,0,0,0
19651014,1900,7,0,0,0,90,0,120,0,128,0,124,0,170,0,91,0,0,0
19651015,800,10,0,0,0,103,0,125,0,131,0,117,0,131,0,94,0,0,0
19651015,1400,10,0,53,0,117,0,114,0,117,0,117,0,131,0,97,0,0,0
19651015,1900,8,0,11,0,89,0,93,0,102,0,102,0,117,0,89,0,0,0
19651016,800,8,0,3,0,44,0,87,0,94,0,68,0,106,0,91,0,0,0
19651016,1400,9,0,0,0,92,0,122,0,125,0,94,0,142,0,97,0,0,0
19651016,1900,0,0,0,0,125,0,118,0,124,0,124,0,135,0,94,0,0,0
19651017,800,9,0,1,0,2,0,88,0,98,0,49,0,124,0,87,0,0,0
19651017,1400,3,0,0,0,100,0,90,0,125,0,98,0,131,0,60,0,0,0
19651017,1900,2,0,0,0,62,0,62,0,66,0,66,0,129,0,94,0,0,0
19651018,800,4,0,0,0,-2,0,67,0,76,0,32,0,76,0,88,0,0,0
19651018,1400,5,0,0,0,73,0,111,0,134,0,76,0,134,0,74,0,0,0
19651018,1900,0,0,0,0,63,0,82,0,89,0,89,0,139,0,91,0,0,0
19651019,800,1,0,1,0,23,0,58,0,64,0,44,0,89,0,91,0,0,0
19651019,1400,0,0,0,0,63,0,106,0,131,0,64,0,133,0,72,0,0,0
19651019,1900,0,0,0,0,55,0,70,0,75,0,75,0,133,0,93,0,0,0
19651020,800,1,0,0,0,24,0,51,0,61,0,38,0,75,0,86,0,0,0
19651020,1400,1,0,0,0,53,0,98,0,132,0,61,0,132,0,62,0,0,0
19651020,1900,0,0,0,0,71,0,70,0,89,0,89,0,132,0,74,0,0,0
19651021,800,1,0,0,0,16,0,45,0,45,0,30,0,89,0,100,0,0,0
19651021,1400,3,0,0,0,40,0,96,0,137,0,45,0,137,0,55,0,0,0
19651021,1900,1,0,0,0,46,0,66,0,77,0,77,0,137,0,85,0,0,0
19651022,800,1,0,1,0,-12,0,34,0,42,0,25,0,77,0,87,0,0,0
19651022,1400,0,0,0,0,31,0,84,0,121,0,42,0,121,0,57,0,0,0
19651022,1900,1,0,0,0,10,0,45,0,57,0,57,0,121,0,82,0,0,0
19651023,800,0,0,2,0,-40,0,20,0,27,0,-6,0,57,0,87,0,0,0
19651023,1400,0,0,0,0,8,0,79,0,109,0,27,0,109,0,63,0,0,0
19651023,1900,0,0,0,0,-15,0,34,0,39,0,39,0,109,0,92,0,0,0
19651024,800,0,0,0,0,-20,0,25,0,30,0,11,0,39,0,91,0,0,0
19651024,1400,1,0,0,0,26,0,84,0,112,0,30,0,112,0,66,0,0,0
19651024,1900,0,0,0,0,-16,0,42,0,48,0,48,0,112,0,90,0,0,0
19651025,800,2,0,0,0,-33,0,30,0,37,0,11,0,52,0,88,0,0,0
19651025,1400,0,0,0,0,30,0,95,0,123,0,37,0,123,0,67,0,0,0
19651025,1900,0,0,0,0,-9,0,50,0,53,0,53,0,125,0,96,0,0,0
19651026,800,2,0,1,0,-12,0,53,0,56,0,33,0,67,0,96,0,0,0
19651026,1400,0,0,0,0,55,0,125,0,158,0,56,0,158,0,65,0,0,0
19651026,1900,2,0,0,0,43,0,97,0,100,0,100,0,163,0,96,0,0,0
19651027,800,5,0,0,0,36,0,89,0,100,0,93,0,105,0,86,0,0,0
19651027,1400,6,0,0,0,95,0,123,0,150,0,100,0,154,0,71,0,0,0
19651027,1900,8,0,0,0,111,0,115,0,121,0,117,0,150,0,94,0,0,0
19651028,800,4,0,0,0,107,0,115,0,124,0,113,0,124,0,90,0,0,0
19651028,1400,4,0,0,0,121,0,140,0,170,0,124,0,175,0,70,0,0,0
19651028,1900,10,0,2,0,126,0,128,0,131,0,131,0,174,0,97,0,0,0
19651029,800,3,0,5,0,83,0,91,0,105,0,96,0,139,0,82,0,0,0
19651029,1400,1,0,0,0,100,0,87,0,123,0,105,0,126,0,59,0,0,0
19651029,1900,7,0,0,0,86,0,88,0,102,0,100,0,123,0,82,0,0,0
19651030,800,9,0,0,0,70,0,81,0,95,0,79,0,105,0,82,0,0,0
19651030,1400,9,0,0,0,94,0,96,0,125,0,92,0,129,0,67,0,0,0
19651030,1900,10,0,1,0,104,0,102,0,114,0,111,0,125,0,86,0,0,0
19651031,800,10,0,16,0,85,0,80,0,103,0,93,0,120,0,71,0,0,0
19651031,1400,10,0,2,0,84,0,82,0,94,0,94,0,103,0,84,0,0,0
19651031,1900,10,0,36,0,85,0,97,0,103,0,94,0,103,0,93,0,0,0
19651101,800,10,0,15,0,96,0,118,0,130,0,101,0,130,0,87,0,0,0
19651101,1400,2,0,10,0,118,0,112,0,138,0,124,0,142,0,71,0,0,0
19651101,1900,10,0,1,0,114,0,109,0,124,0,124,0,138,0,83,0,0,0
19651102,800,8,0,0,0,86,0,76,0,100,0,95,0,124,0,69,0,0,0
19651102,1400,6,0,8,0,77,0,82,0,93,0,82,0,127,0,86,0,0,0
19651102,1900,5,0,15,0,42,0,50,0,57,0,55,0,93,0,90,0,0,0
19651103,800,5,0,19,0,-1,0,50,0,60,0,28,0,73,0,85,0,0,0
19651103,1400,6,0,3,0,42,0,69,0,90,0,60,0,90,0,72,0,0,0
19651103,1900,10,0,16,0,16,0,40,0,50,0,43,0,94,0,84,0,0,0
19651104,800,2,0,20,0,3,0,41,0,46,0,21,0,62,0,92,0,0,0
19651104,1400,6,0,0,0,33,0,72,0,98,0,46,0,102,0,66,0,0,0
19651104,1900,3,0,0,0,-6,0,48,0,51,0,48,0,100,0,95,0,0,0
19651105,800,10,0,0,0,-31,0,33,0,34,0,14,0,55,0,98,0,0,0
19651105,1400,1,0,0,0,1,0,69,0,102,0,34,0,105,0,59,0,0,0
19651105,1900,0,0,0,0,-14,0,37,0,46,0,40,0,102,0,86,0,0,0
19651106,800,0,0,0,0,-37,0,11,0,14,0,-4,0,51,0,94,0,0,0
19651106,1400,0,0,0,0,0,0,66,0,90,0,14,0,90,0,68,0,0,0
19651106,1900,0,0,0,0,40,0,42,0,54,0,54,0,90,0,82,0,0,0
19651107,800,3,0,1,0,31,0,60,0,73,0,42,0,73,0,82,0,0,0
19651107,1400,0,0,0,0,70,0,121,0,162,0,73,0,165,0,59,0,0,0
19651107,1900,0,0,0,0,90,0,90,0,100,0,100,0,165,0,87,0,0,0
19651108,800,0,0,1,0,33,0,80,0,91,0,66,0,106,0,86,0,0,0
19651108,1400,10,0,0,0,82,0,89,0,96,0,91,0,106,0,91,0,0,0
19651108,1900,10,0,0,0,89,0,88,0,95,0,95,0,96,0,91,0,0,0
19651109,800,6,0,1,0,21,0,43,0,44,0,39,0,95,0,98,0,0,0
19651109,1400,9,0,0,0,38,0,80,0,84,0,44,0,92,0,94,0,0,0
19651109,1900,10,0,0,0,67,0,86,0,87,0,77,0,87,0,99,0,0,0
19651110,800,10,0,36,0,75,0,79,0,80,0,78,0,87,0,99,0,0,0
19651110,1400,10,0,0,0,75,0,86,0,90,0,77,0,90,0,95,0,0,0
19651110,1900,10,0,0,0,65,0,64,0,65,0,65,0,90,0,99,0,0,0
19651111,800,10,0,0,0,54,0,70,0,73,0,54,0,73,0,96,0,0,0
19651111,1400,10,0,0,0,72,0,73,0,80,0,73,0,81,0,90,0,0,0
19651111,1900,10,0,0,0,49,0,53,0,59,0,59,0,80,0,91,0,0,0
19651112,800,10,0,0,0,-4,0,16,0,20,0,8,0,61,0,93,0,0,0
19651112,1400,1,0,0,0,18,0,21,0,50,0,20,0,53,0,55,0,0,0
19651112,1900,0,0,0,0,-23,0,-4,0,7,0,7,0,50,0,80,0,0,0
19651113,800,0,0,0,0,-45,0,-30,1,-21,0,-29,0,11,0,79,0,0,0
19651113,1400,3,0,0,0,-30,0,-11,0,9,0,-21,0,13,0,65,0,0,0
19651113,1900,0,0,0,0,-47,0,-35,7,-23,0,-23,0,12,0,72,8,0,0
19651114,800,2,0,0,0,-66,0,-44,1,-39,0,-46,0,-20,0,85,0,0,0
19651114,1400,1,0,0,0,-45,0,-16,0,0,0,-39,0,0,0,71,0,0,0
19651114,1900,10,0,0,0,-40,0,-25,0,-14,0,-16,0,2,0,78,0,0,0
19651115,800,4,0,0,0,-90,0,-54,1,-53,0,-59,0,-14,0,93,0,0,0
19651115,1400,0,0,0,0,-72,0,-24,1,-6,0,-53,0,-6,0,64,0,0,0
19651115,1900,0,0,0,0,-90,0,-46,1,-41,0,-41,0,-6,0,85,0,0,0
19651116,800,7,0,0,0,-94,0,-52,1,-47,0,-64,0,-31,0,84,0,0,0
19651116,1400,10,0,0,0,-52,0,-24,1,-7,0,-47,0,-7,0,66,0,0,0
19651116,1900,10,0,0,0,-15,0,-24,1,-10,0,-13,0,-7,0,71,0,0,0
19651117,800,10,0,0,0,-38,0,-33,1,-18,0,-29,0,-8,0,67,0,0,0
19651117,1400,10,0,0,0,-17,0,-12,0,13,0,-18,0,13,0,57,0,0,0
19651117,1900,10,0,26,0,-2,0,-1,0,2,0,2,0,13,0,94,0,0,0
19651118,800,9,0,80,0,-2,0,32,0,32,0,2,0,32,0,100,0,0,0
19651118,1400,4,0,0,0,24,0,56,0,61,0,32,0,77,0,93,0,0,0
19651118,1900,8,0,0,0,14,0,21,0,24,0,24,0,61,0,94,0,0,0
19651119,800,10,0,19,0,14,0,19,0,21,0,18,0,24,0,96,0,0,0
19651119,1400,10,0,0,0,21,0,31,0,31,0,21,0,31,0,100,0,0,0
19651119,1900,10,0,0,0,9,0,10,0,10,0,8,0,31,0,100,0,0,0
19651120,800,10,0,27,0,-5,0,-4,0,-3,0,-5,0,10,0,98,0,0,0
19651120,1400,10,0,0,0,1,0,-4,0,-3,0,-3,0,0,0,98,0,0,0
19651120,1900,10,0,0,0,-9,0,-10,0,-9,0,-11,0,-1,0,98,0,0,0
19651121,800,10,0,0,0,-20,0,-14,0,-12,0,-20,0,-9,0,96,0,0,0
19651121,1400,10,0,2,0,-17,0,0,0,7,0,-12,0,7,0,87,0,1,0
19651121,1900,4,0,0,0,-3,0,5,0,9,0,7,0,9,0,92,0,0,0
19651122,800,1,0,1,0,-79,0,-48,1,-38,0,-46,0,11,0,73,0,0,0
19651122,1400,3,0,0,0,-70,0,-5,0,12,0,-38,0,20,0,70,0,0,0
19651122,1900,2,0,0,0,-17,0,-19,0,-9,0,-9,0,15,0,80,0,0,0
19651123,800,0,0,9,0,-50,0,-33,1,-31,0,-38,0,11,0,93,0,4,0
19651123,1400,5,0,0,0,-50,0,7,0,22,0,-31,0,22,0,74,0,4,0
19651123,1900,10,0,0,0,5,0,4,0,15,0,15,0,25,0,80,0,4,0
19651124,800,9,0,38,0,2,0,28,0,44,0,7,0,50,0,74,0,0,0
19651124,1400,9,0,0,0,39,0,33,0,47,0,44,0,47,0,78,0,0,0
19651124,1900,2,0,0,0,29,0,20,0,36,0,36,0,49,0,73,0,0,0
19651125,800,6,0,0,0,0,0,12,0,17,0,8,0,36,0,91,0,0,0
19651125,1400,10,0,15,0,7,0,55,0,63,0,17,0,67,0,88,0,0,0
19651125,1900,10,0,3,0,56,0,52,0,66,0,63,0,67,0,80,0,0,0
19651126,800,2,0,61,0,14,0,13,0,29,0,24,0,66,0,73,0,0,0
19651126,1400,2,0,0,0,21,0,30,0,50,0,29,0,50,0,69,0,0,0
19651126,1900,10,0,0,0,23,0,19,0,31,0,28,0,50,0,79,0,0,0
19651127,800,10,0,39,0,2,0,44,0,45,0,3,0,45,0,98,0,0,0
19651127,1400,9,0,5,0,38,0,64,0,68,0,45,0,70,0,94,0,0,0
19651127,1900,10,0,5,0,40,0,27,0,44,0,44,0,69,0,73,0,0,0
19651128,800,9,0,87,0,15,0,28,0,45,0,21,0,45,0,73,0,0,0
19651128,1400,8,0,0,0,43,0,32,0,51,0,45,0,55,0,71,0,0,0
19651128,1900,9,0,1,0,35,0,33,0,48,0,42,0,53,0,76,0,0,0
19651129,800,10,0,16,0,2,0,27,0,31,0,8,0,48,0,93,0,0,0
19651129,1400,9,0,67,0,23,0,63,0,77,0,28,0,77,0,80,0,0,0
19651129,1900,10,0,48,0,63,0,66,0,77,0,67,0,81,0,85,0,0,0
19651130,800,9,0,24,0,26,0,31,0,45,0,29,0,77,0,78,0,0,0
19651130,1400,10,0,0,0,31,0,26,0,31,0,31,0,45,0,91,0,0,0
19651130,1900,10,0,127,0,10,0,32,0,36,0,15,0,41,0,93,0,0,0
19651201,800,8,0,80,0,19,0,35,0,49,0,22,0,51,0,78,0,0,0
19651201,1400,8,0,6,0,38,0,43,0,53,0,49,0,63,0,85,0,0,0
19651201,1900,6,0,23,0,26,0,27,0,36,0,29,0,53,0,85,0,0,0
19651202,800,10,0,28,0,6,0,15,0,19,0,12,0,45,0,93,0,0,0
19651202,1400,10,0,44,0,17,0,42,0,46,0,19,0,46,0,94,0,0,0
19651202,1900,7,0,2,0,44,0,48,0,55,0,46,0,63,0,89,0,0,0
19651203,800,7,0,0,0,32,0,39,0,44,0,37,0,58,0,92,0,0,0
19651203,1400,9,0,0,0,40,0,56,0,69,0,44,0,73,0,81,0,0,0
19651203,1900,10,0,2,0,51,0,45,0,54,0,54,0,71,0,86,0,0,0
19651204,800,2,0,27,0,40,0,50,0,55,0,47,0,62,0,93,0,0,0
19651204,1400,9,0,0,0,53,0,52,0,59,0,55,0,69,0,90,0,0,0
19651204,1900,9,0,4,0,42,0,40,0,45,0,45,0,62,0,92,0,0,0
19651205,800,10,0,47,0,38,0,72,0,75,0,40,0,75,0,96,0,0,0
19651205,1400,10,0,91,0,60,0,102,0,107,0,60,0,107,0,94,0,0,0
19651205,1900,10,0,9,0,46,0,48,0,57,0,51,0,111,0,86,0,0,0
19651206,800,3,0,13,0,39,0,41,0,49,0,47,0,64,0,87,0,0,0
19651206,1400,1,0,0,0,44,0,41,0,63,0,49,0,63,0,68,0,0,0
19651206,1900,9,0,0,0,50,0,39,0,56,0,54,0,63,0,74,0,0,0
19651207,800,8,0,1,0,33,0,35,0,42,0,41,0,60,0,89,0,0,0
19651207,1400,9,0,0,0,36,0,44,0,52,0,42,0,58,0,87,0,0,0
19651207,1900,9,0,1,0,34,0,37,0,46,0,41,0,52,0,86,0,0,0
19651208,800,4,0,7,0,14,0,20,0,24,0,24,0,48,0,93,0,0,0
19651208,1400,5,0,0,0,16,0,38,0,47,0,20,0,47,0,86,0,0,0
19651208,1900,8,0,0,0,29,0,27,0,36,0,36,0,49,0,85,0,0,0
19651209,800,10,0,64,0,29,0,63,0,64,0,36,0,64,0,99,0,0,0
19651209,1400,10,0,48,0,62,0,74,0,76,0,64,0,76,0,98,0,0,0
19651209,1900,10,0,94,0,68,0,80,0,85,0,76,0,89,0,93,0,0,0
19651210,800,10,0,95,0,52,0,57,0,68,0,60,0,90,0,84,0,0,0
19651210,1400,4,0,23,0,52,0,53,0,67,0,55,0,69,0,80,0,0,0
19651210,1900,3,0,6,0,20,0,30,0,38,0,27,0,67,0,87,0,0,0
19651211,800,2,0,17,0,15,0,27,0,41,0,23,0,46,0,77,0,0,0
19651211,1400,1,0,0,0,35,0,41,0,56,0,41,0,56,0,77,0,0,0
19651211,1900,10,0,0,0,30,0,37,0,47,0,39,0,56,0,84,0,0,0
19651212,800,10,0,0,0,32,0,36,0,41,0,37,0,52,0,92,0,0,0
19651212,1400,10,0,0,0,38,0,35,0,41,0,40,0,45,0,90,0,0,0
19651212,1900,10,0,1,0,35,0,37,0,39,0,36,0,41,0,97,0,0,0
19651213,800,9,0,67,0,36,0,85,0,86,0,39,0,86,0,99,0,0,0
19651213,1400,10,0,14,0,69,0,65,0,69,0,69,0,88,0,94,0,0,0
19651213,1900,6,0,0,0,56,0,60,0,67,0,61,0,69,0,90,0,0,0
19651214,800,10,0,0,0,36,0,55,0,58,0,48,0,71,0,96,0,0,0
19651214,1400,4,0,0,0,55,0,64,0,69,0,53,0,73,0,93,0,0,0
19651214,1900,10,0,0,0,42,0,48,0,49,0,49,0,69,0,98,0,0,0
19651215,800,4,0,0,0,32,0,34,0,39,0,39,0,58,0,92,0,0,0
19651215,1400,7,0,0,0,26,0,49,0,57,0,32,0,67,0,88,0,0,0
19651215,1900,4,0,0,0,30,0,30,0,41,0,40,0,59,0,82,0,0,0
19651216,800,8,0,0,0,20,0,26,0,33,0,29,0,41,0,88,0,0,0
19651216,1400,10,0,0,0,27,0,56,0,59,0,33,0,59,0,96,0,0,0
19651216,1900,10,0,0,0,57,0,64,0,64,0,48,0,64,0,100,0,0,0
19651217,800,10,0,1,0,53,0,53,0,54,0,53,0,69,0,99,0,0,0
19651217,1400,10,0,41,0,53,0,65,0,66,0,54,0,66,0,99,0,0,0
19651217,1900,10,0,41,0,65,0,93,0,95,0,66,0,95,0,98,0,0,0
19651218,800,10,0,102,0,92,0,107,0,113,0,95,0,121,0,93,0,0,0
19651218,1400,10,0,5,0,107,0,109,0,117,0,109,0,121,0,91,0,0,0
19651218,1900,10,0,14,0,107,0,110,0,114,0,111,0,121,0,96,0,0,0
19651219,800,10,0,35,0,99,0,102,0,105,0,101,0,120,0,96,0,0,0
19651219,1400,10,0,108,0,79,0,78,0,80,0,80,0,109,0,98,0,0,0
19651219,1900,3,0,1,0,55,0,62,0,68,0,68,0,80,0,91,0,0,0
19651220,800,10,0,1,0,17,0,39,0,41,0,32,0,68,0,97,0,0,0
19651220,1400,10,0,0,0,38,0,50,0,54,0,41,0,54,0,94,0,0,0
19651220,1900,10,0,0,0,45,0,49,0,51,0,51,0,56,0,97,0,0,0
19651221,800,2,0,2,0,-2,0,19,0,21,0,21,0,51,0,96,0,0,0
19651221,1400,8,0,1,0,2,0,41,0,52,0,21,0,67,0,83,0,0,0
19651221,1900,5,0,0,0,40,0,44,0,49,0,49,0,52,0,92,0,0,0
19651222,800,9,0,32,0,39,0,43,0,49,0,44,0,62,0,90,0,0,0
19651222,1400,7,0,0,0,39,0,53,0,59,0,46,0,70,0,91,0,0,0
19651222,1900,2,0,0,0,49,0,50,0,55,0,55,0,59,0,93,0,0,0
19651223,800,10,0,0,0,41,0,32,0,44,0,44,0,58,0,80,0,0,0
19651223,1400,10,0,10,0,28,0,26,0,29,0,28,0,48,0,94,0,0,0
19651223,1900,10,0,70,0,17,0,38,0,39,0,17,0,39,0,98,0,0,0
19651224,800,10,0,45,0,36,0,61,0,65,0,37,0,65,0,94,0,0,0
19651224,1400,10,0,10,0,57,0,56,0,60,0,57,0,67,0,94,0,0,0
19651224,1900,10,0,0,0,52,0,56,0,61,0,57,0,61,0,93,0,0,0
19651225,800,10,0,30,0,43,0,50,0,51,0,47,0,70,0,98,0,0,0
19651225,1400,10,0,1,0,47,0,50,0,55,0,49,0,55,0,93,0,0,0
19651225,1900,6,0,0,0,25,0,30,0,38,0,38,0,56,0,87,0,0,0
19651226,800,3,0,0,0,0,0,29,0,40,0,23,0,40,0,82,0,0,0
19651226,1400,5,0,0,0,36,0,30,0,50,0,40,0,55,0,69,0,0,0
19651226,1900,5,0,0,0,25,0,25,0,35,0,33,0,53,0,83,0,0,0
19651227,800,10,0,0,0,-27,0,-20,7,-18,0,-28,0,35,0,94,8,0,0
19651227,1400,7,0,0,0,-25,0,0,0,1,0,-22,0,4,0,98,0,0,0
19651227,1900,4,0,0,0,-12,0,1,0,3,0,-1,0,7,0,96,0,0,0
19651228,800,3,0,1,0,-13,0,2,0,9,0,2,0,9,0,87,0,0,0
19651228,1400,5,0,12,0,6,0,14,0,19,0,9,0,37,0,91,0,0,0
19651228,1900,1,0,0,0,0,0,11,0,17,0,12,0,24,0,90,0,0,0
19651229,800,6,0,1,0,-3,0,3,0,10,0,6,0,30,0,87,0,0,0
19651229,1400,9,0,0,0,4,0,4,0,18,0,10,0,18,0,75,0,0,0
19651229,1900,10,0,0,0,3,0,2,0,18,0,8,0,18,0,71,0,0,0
