Breda(101_G) "51:35:27" NB "4:46:35" OL     4.0 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 Phg  Druk  :  Totale luchtdruk  (0.01 mm Hg). ;  Phg  Pressuse  :  Total air pressure  (0.01 mm Hg).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 TA  Temp anomalie  :  Afwijking van klimatologoie  (0.1 Celcius). ;  TA  Temp anomaly  :  Relative to climatology  (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,DP,Q_DP,N,Q_N,Phg,Q_Phg,RD,Q_RD,TA,Q_TA,T,Q_T
18640405,1400,NO,0,,,,,,,,,,,,
18640406,800,ONO,0,89,0,,,,,,,,,,
18640406,1400,NO,0,,,,,,,,,,,,
18640407,800,NO,0,101,0,,,,,,,,,,
18640407,1400,NO,0,,,,,,,,,,,,
18640408,800,O,0,139,0,,,,,,,,,,
18640408,1400,ZO,0,,,,,,,,,,,,
18640409,800,O,0,93,0,,,,,,,,,,
18640409,1400,NO,0,,,,,,,,,,,,
18640410,800,N,0,53,0,,,,,,,,,,
18640410,1400,NNW,0,,,,,,,,,,,,
18640411,800,N,0,36,0,,,,,,,,,,
18640411,1400,N,0,,,,,,,,,,,,
18640412,800,N,0,30,0,,,,,,,,,,
18640412,1400,N,0,,,,,,,,,,,,
18640413,800,NO,0,58,0,,,,,,,,,,
18640413,1400,NO,0,,,,,,,,,,,,
18640414,800,O,0,39,0,,,,,,,,,,
18640414,1400,O,0,,,,,,,,,,,,
18640415,800,ZO,0,-7,0,,,,,,,,,,
18640415,1400,ZO,0,,,,,,,,,,,,
18640416,800,ZO,0,-18,0,,,,,,,,,,
18640416,1400,ZO,0,,,,,,,,,,,,
18640417,800,ZW,0,-5,0,,,,,,,,,,
18640417,1400,ZW,0,,,,,,,,,,,,
18640418,800,W,0,33,0,,,,,,,,,,
18640418,1400,WNW,0,,,,,,,,,,,,
18640419,800,Z,0,67,0,,,,,,,,,,
18640419,1400,ZZW,0,,,,,,,,,,,,
18640420,800,ZO,0,51,0,,,,,,,,,,
18640420,1400,ZO,0,,,,,,,,,,,,
18640421,800,O,0,50,0,,,,,,,,,,
18640421,1400,O,0,,,,,,,,,,,,
18640422,800,O,0,69,0,,,,,,,,,,
18640422,1400,O,0,,,,,,,,,,,,
18640423,800,NO,0,55,0,,,,,,,,,,
18640423,1400,N,0,,,,,,,,,,,,
18640424,800,N,0,84,0,,,,,,,,,,
18640424,1400,NO,0,,,,,,,,,,,,
18640425,800,NO,0,57,0,,,,,,,,,,
18640425,1400,NO,0,,,,,,,,,,,,
18640426,800,NO,0,54,0,,,,,,,,,,
18640426,1400,N,0,,,,,,,,,,,,
18640427,800,NW,0,56,0,,,,,,,,,,
18640427,1400,NW,0,,,,,,,,,,,,
18640428,800,NW,0,41,0,,,,,,,,,,
18640428,1400,NW,0,,,,,,,,,,,,
18640429,800,N,0,39,0,,,,,,,,,,
18640429,1400,NNW,0,,,,,,,,,,,,
18640430,800,NW,0,25,0,,,,,,,,,,
18640430,1400,NW,0,,,,,,,,,,,,
18640501,800,NW,0,72,0,,,,,,,,,,
18640501,1400,NNW,0,,,,,,,,,,,,
18640502,800,W,0,-48,0,,,,,,,,,,
18640502,1400,W,0,,,,,,,,,,,,
18640503,800,WNW,0,-68,0,,,,,,,,,,
18640503,1400,NO,0,,,,,,,,,,,,
18640504,800,O,0,18,0,,,,,,,,,,
18640504,1400,ZO,0,,,,,,,,,,,,
18640505,800,ZZO,0,26,0,,,,,,,,,,
18640505,1400,ZO,0,,,,,,,,,,,,
18640506,800,ZZO,0,21,0,,,,,,,,,,
18640506,1400,ZZO,0,,,,,,,,,,,,
18640507,800,ZZO,0,-32,0,,,,,,,,,,
18640507,1400,Z,0,,,,,,,,,,,,
18640508,800,NNW,0,-36,0,,,,,,,,,,
18640508,1400,O,0,,,,,,,,,,,,
18640509,800,OZO,0,-71,0,,,,,,,,,,
18640509,1400,ZO,0,,,,,,,,,,,,
18640510,800,O,0,-53,0,,,,,,,,,,
18640510,1400,ONO,0,,,,,,,,,,,,
18640511,800,OZO,0,-8,0,,,,,,,,,,
18640511,1400,ZO,0,,,,,,,,,,,,
18640512,800,OZO,0,-35,0,,,,,,,,,,
18640512,1400,ZO,0,,,,,,,,,,,,
18640513,800,O,0,-12,0,,,,,,,,,,
18640513,1400,ONO,0,,,,,,,,,,,,
18640514,800,N,0,32,0,,,,,,,,,,
18640514,1400,N,0,,,,,,,,,,,,
18640515,800,NNW,0,48,0,,,,,,,,,,
18640515,1400,N,0,,,,,,,,,,,,
18640516,800,NNO,0,61,0,,,,,,,,,,
18640516,1400,NO,0,,,,,,,,,,,,
18640517,800,ONO,0,71,0,,,,,,,,,,
18640517,1400,O,0,,,,,,,,,,,,
18640518,800,NO,0,76,0,,,,,,,,,,
18640518,1400,NO,0,,,,,,,,,,,,
18640519,800,NNO,0,63,0,,,,,,,,,,
18640519,1400,NO,0,,,,,,,,,,,,
18640520,800,NO,0,64,0,,,,,,,,,,
18640520,1400,NO,0,,,,,,,,,,,,
18640521,800,W,0,-25,0,,,,,,,,,,
18640521,1400,NW,0,,,,,,,,,,,,
18640522,800,W,0,-6,0,,,,,,,,,,
18640522,1400,NW,0,,,,,,,,,,,,
18640523,800,W,0,-34,0,,,,,,,,,,
18640523,1400,NNW,0,,,,,,,,,,,,
18640524,800,NNW,0,53,0,,,,,,,,,,
18640524,1400,NNW,0,,,,,,,,,,,,
18640525,800,W,0,5,0,,,,,,,,,,
18640525,1400,NW,0,,,,,,,,,,,,
18640526,800,NW,0,-35,0,,,,,,,,,,
18640526,1400,N,0,,,,,,,,,,,,
18640527,800,N,0,12,0,,,,,,,,,,
18640527,1400,NW,0,,,,,,,,,,,,
18640528,800,N,0,-1,0,,,,,,,,,,
18640528,1400,NNW,0,,,,,,,,,,,,
18640529,800,WZW,0,11,0,,,,,,,,,,
18640529,1400,WNW,0,,,,,,,,,,,,
18640530,800,NW,0,18,0,,,,,,,,,,
18640530,1400,W,0,,,,,,,,,,,,
18640531,800,ZW,0,-45,0,,,,,,,,,,
18640531,1400,ZW,0,,,,,,,,,,,,
18640601,800,NNO,0,-73,0,,,,,,,,,,
18640601,1400,NO,0,,,,,,,,,,,,
18640602,800,NO,0,-63,0,,,,,,,,,,
18640602,1400,NO,0,,,,,,,,,,,,
18640603,800,O,0,-44,0,,,,,,,,,,
18640603,1400,NO,0,,,,,,,,,,,,
18640604,800,NO,0,-46,0,,,,,,,,,,
18640604,1400,NO,0,,,,,,,,,,,,
18640605,800,NO,0,-12,0,,,,,,,,,,
18640605,1400,ZW,0,,,,,,,,,,,,
18640606,800,W,0,-11,0,,,,,,,,,,
18640606,1400,WZW,0,,,,,,,,,,,,
18640607,800,ONO,0,-2,0,,,,,,,,,,
18640607,1400,NO,0,,,,,,,,,,,,
18640608,800,NO,0,-38,0,,,,,,,,,,
18640608,1400,NW,0,,,,,,,,,,,,
18640609,800,W,0,-51,0,,,,,,,,,,
18640609,1400,ZW,0,,,,,,,,,,,,
18640610,800,W,0,-33,0,,,,,,,,,,
18640610,1400,WNW,0,,,,,,,,,,,,
18640611,800,WZW,0,-23,0,,,,,,,,,,
18640611,1400,WZW,0,,,,,,,,,,,,
18640612,800,WZW,0,-44,0,,,,,,,,,,
18640612,1400,ZW,0,,,,,,,,,,,,
18640613,800,ZW,0,-84,0,,,,,,,,,,
18640613,1400,ZO,0,,,,,,,,,,,,
18640614,800,ZW,0,-71,0,,,,,,,,,,
18640614,1400,ZO,0,,,,,,,,,,,,
18640615,800,ZW,0,-102,0,,,,,,,,,,
18640615,1400,W,0,,,,,,,,,,,,
18640616,800,WZW,0,-61,0,,,,,,,,,,
18640616,1400,W,0,,,,,,,,,,,,
18640617,800,W,0,18,0,,,,,,,,,,
18640617,1400,W,0,,,,,,,,,,,,
18640618,800,W,0,12,0,,,,,,,,,,
18640618,1400,WNW,0,,,,,,,,,,,,
18640619,800,W,0,48,0,,,,,,,,,,
18640619,1400,WNW,0,,,,,,,,,,,,
18640620,800,W,0,79,0,,,,,,,,,,
18640620,1400,ZW,0,,,,,,,,,,,,
18640621,800,ZW,0,31,0,,,,,,,,,,
18640621,1400,WZW,0,,,,,,,,,,,,
18640622,800,WZW,0,49,0,,,,,,,,,,
18640622,1400,WZW,0,,,,,,,,,,,,
18640623,800,WZW,0,19,0,,,,,,,,,,
18640623,1400,WZW,0,,,,,,,,,,,,
18640624,800,WNW,0,15,0,,,,,,,,,,
18640624,1400,WNW,0,,,,,,,,,,,,
18640625,800,WZW,0,20,0,,,,,,,,,,
18640625,1400,W,0,,,,,,,,,,,,
18640626,800,W,0,-28,0,,,,,,,,,,
18640626,1400,W,0,,,,,,,,,,,,
18640627,800,NW,0,-29,0,,,,,,,,,,
18640627,1400,NW,0,,,,,,,,,,,,
18640628,800,WNW,0,24,0,,,,,,,,,,
18640628,1400,WNW,0,,,,,,,,,,,,
18640629,800,ZW,0,21,0,,,,,,,,,,
18640629,1400,ZW,0,,,,,,,,,,,,
18640630,800,W,0,-41,0,,,,,,,,,,
18640630,1400,W,0,,,,,,,,,,,,
18640701,800,W,0,-51,0,,,,,,,,,,
18640701,1400,W,0,,,,,,,,,,,,
18640702,800,ZW,0,-13,0,,,,,,,,,,
18640702,1400,ZZW,0,,,,,,,,,,,,
18640703,800,ZW,0,-80,0,,,,,,,,,,
18640703,1400,ZW,0,,,,,,,,,,,,
18640704,800,W,0,-24,0,,,,,,,,,,
18640704,1400,W,0,,,,,,,,,,,,
18640705,800,W,0,-7,0,,,,,,,,,,
18640705,1400,NW,0,,,,,,,,,,,,
18640706,800,NW,0,6,0,,,,,,,,,,
18640706,1400,NW,0,,,,,,,,,,,,
18640707,800,NW,0,15,0,,,,,,,,,,
18640707,1400,NW,0,,,,,,,,,,,,
18640708,800,NW,0,9,0,,,,,,,,,,
18640708,1400,NW,0,,,,,,,,,,,,
18640709,800,NW,0,16,0,,,,,,,,,,
18640709,1400,NW,0,,,,,,,,,,,,
18640710,800,NO,0,26,0,,,,,,,,,,
18640710,1400,O,0,,,,,,,,,,,,
18640711,800,O,0,25,0,,,,,,,,,,
18640711,1400,O,0,,,,,,,,,,,,
18640712,800,NO,0,15,0,,,,,,,,,,
18640712,1400,N,0,,,,,,,,,,,,
18640713,800,NO,0,-4,0,,,,,,,,,,
18640713,1400,ONO,0,,,,,,,,,,,,
18640714,800,NO,0,15,0,,,,,,,,,,
18640714,1400,NO,0,,,,,,,,,,,,
18640715,800,N,0,13,0,,,,,,,,,,
18640715,1400,N,0,,,,,,,,,,,,
18640716,800,NO,0,47,0,,,,,,,,,,
18640716,1400,NO,0,,,,,,,,,,,,
18640717,800,NO,0,43,0,,,,,,,,,,
18640717,1400,NO,0,,,,,,,,,,,,
18640718,800,NO,0,15,0,,,,,,,,,,
18640718,1400,NW,0,,,,,,,,,,,,
18640719,800,NW,0,11,0,,,,,,,,,,
18640719,1400,N,0,,,,,,,,,,,,
18640720,800,WZW,0,16,0,,,,,,,,,,
18640720,1400,W,0,,,,,,,,,,,,
18640721,800,ZW,0,-3,0,,,,,,,,,,
18640721,1400,W,0,,,,,,,,,,,,
18640722,800,W,0,-24,0,,,,,,,,,,
18640722,1400,W,0,,,,,,,,,,,,
18640723,800,W,0,-7,0,,,,,,,,,,
18640723,1400,W,0,,,,,,,,,,,,
18640724,800,W,0,0,0,,,,,,,,,,
18640724,1400,W,0,,,,,,,,,,,,
18640725,800,WZW,0,-35,0,,,,,,,,,,
18640725,1400,WZW,0,,,,,,,,,,,,
18640726,800,W,0,-77,0,,,,,,,,,,
18640726,1400,NW,0,,,,,,,,,,,,
18640727,800,ONO,0,19,0,,,,,,,,,,
18640727,1400,O,0,,,,,,,,,,,,
18640728,800,ZO,0,-28,0,,,,,,,,,,
18640728,1400,NW,0,,,,,,,,,,,,
18640729,800,ZW,0,-1,0,,,,,,,,,,
18640729,1400,W,0,,,,,,,,,,,,
18640730,800,W,0,60,0,,,,,,,,,,
18640730,1400,W,0,,,,,,,,,,,,
18640731,800,WZW,0,65,0,,,,,,,,,,
18640731,1400,W,0,,,,,,,,,,,,
18640801,800,WNW,0,16,0,,,,,,,,,,
18640801,1400,W,0,,,,,,,,,,,,
18640802,800,WNW,0,19,0,,,,,,,,,,
18640802,1400,NW,0,,,,,,,,,,,,
18640803,800,NW,0,33,0,,,,,,,,,,
18640803,1400,WNW,0,,,,,,,,,,,,
18640804,800,NW,0,30,0,,,,,,,,,,
18640804,1400,ZW,0,,,,,,,,,,,,
18640805,800,WZW,0,42,0,,,,,,,,,,
18640805,1400,W,0,,,,,,,,,,,,
18640806,800,ZW,0,21,0,,,,,,,,,,
18640806,1400,NW,0,,,,,,,,,,,,
18640807,800,NW,0,1,0,,,,,,,,,,
18640807,1400,NNW,0,,,,,,,,,,,,
18640808,800,NNW,0,-36,0,,,,,,,,,,
18640808,1400,W,0,,,,,,,,,,,,
18640809,800,NW,0,-16,0,,,,,,,,,,
18640809,1400,WNW,0,,,,,,,,,,,,
18640810,800,NW,0,-30,0,,,,,,,,,,
18640810,1400,NNW,0,,,,,,,,,,,,
18640811,800,NNW,0,31,0,,,,,,,,,,
18640811,1400,NNW,0,,,,,,,,,,,,
18640812,800,NNW,0,88,0,,,,,,,,,,
18640812,1400,NNW,0,,,,,,,,,,,,
18640813,800,NW,0,96,0,,,,,,,,,,
18640813,1400,NW,0,,,,,,,,,,,,
18640814,800,NO,0,116,0,,,,,,,,,,
18640814,1400,NO,0,,,,,,,,,,,,
18640815,800,NNO,0,52,0,,,,,,,,,,
18640815,1400,N,0,,,,,,,,,,,,
18640816,800,NNO,0,69,0,,,,,,,,,,
18640816,1400,NNO,0,,,,,,,,,,,,
18640817,800,N,0,10,0,,,,,,,,,,
18640817,1400,NNO,0,,,,,,,,,,,,
18640818,800,N,0,2,0,,,,,,,,,,
18640818,1400,NNO,0,,,,,,,,,,,,
18640819,800,NW,0,-46,0,,,,,,,,,,
18640819,1400,NW,0,,,,,,,,,,,,
18640820,800,N,0,-89,0,,,,,,,,,,
18640820,1400,N,0,,,,,,,,,,,,
18640821,800,Z,0,-29,0,,,,,,,,,,
18640821,1400,W,0,,,,,,,,,,,,
18640822,800,W,0,-2,0,,,,,,,,,,
18640822,1400,NO,0,,,,,,,,,,,,
18640823,800,NO,0,-77,0,,,,,,,,,,
18640823,1400,O,0,,,,,,,,,,,,
18640824,800,NW,0,-48,0,,,,,,,,,,
18640824,1400,WNW,0,,,,,,,,,,,,
18640825,800,WNW,0,20,0,,,,,,,,,,
18640825,1400,WNW,0,,,,,,,,,,,,
18640826,800,WNW,0,46,0,,,,,,,,,,
18640826,1400,NW,0,,,,,,,,,,,,
18640827,800,NW,0,68,0,,,,,,,,,,
18640827,1400,N,0,,,,,,,,,,,,
18640828,800,ZW,0,62,0,,,,,,,,,,
18640828,1400,ZW,0,,,,,,,,,,,,
18640829,800,WZW,0,39,0,,,,,,,,,,
18640829,1400,WZW,0,,,,,,,,,,,,
18640830,800,ZW,0,30,0,,,,,,,,,,
18640830,1400,ZW,0,,,,,,,,,,,,
18640831,800,ZW,0,-7,0,,,,,,,,,,
18640831,1400,ZW,0,,,,,,,,,,,,
18640901,800,W,0,21,0,,,,,,,,,,
18640901,1400,W,0,,,,,,,,,,,,
18640902,800,W,0,4,0,,,,,,,,,,
18640902,1400,W,0,,,,,,,,,,,,
18640903,800,ZW,0,-53,0,,,,,,,,,,
18640903,1400,ZW,0,,,,,,,,,,,,
18640904,800,WZW,0,-67,0,,,,,,,,,,
18640904,1400,WZW,0,,,,,,,,,,,,
18640905,800,W,0,-39,0,,,,,,,,,,
18640905,1400,WNW,0,,,,,,,,,,,,
18640906,800,WZW,0,25,0,,,,,,,,,,
18640906,1400,WZW,0,,,,,,,,,,,,
18640907,800,W,0,-19,0,,,,,,,,,,
18640907,1400,W,0,,,,,,,,,,,,
18640908,800,W,0,8,0,,,,,,,,,,
18640908,1400,W,0,,,,,,,,,,,,
18640909,800,ZW,0,13,0,,,,,,,,,,
18640909,1400,W,0,,,,,,,,,,,,
18640910,800,W,0,10,0,,,,,,,,,,
18640910,1400,W,0,,,,,,,,,,,,
18640911,800,ZW,0,-49,0,,,,,,,,,,
18640911,1400,W,0,,,,,,,,,,,,
18640912,800,W,0,0,0,,,,,,,,,,
18640912,1400,W,0,,,,,,,,,,,,
18640913,800,Z,0,10,0,,,,,,,,,,
18640913,1400,ZW,0,,,,,,,,,,,,
18640914,800,ZW,0,-28,0,,,,,,,,,,
18640914,1400,ZZW,0,,,,,,,,,,,,
18640915,800,Z,0,-67,0,,,,,,,,,,
18640915,1400,Z,0,,,,,,,,,,,,
18640916,800,Z,0,-110,0,,,,,,,,,,
18640916,1400,Z,0,,,,,,,,,,,,
18640917,800,ZW,0,-126,0,,,,,,,,,,
18640917,1400,ZW,0,,,,,,,,,,,,
18640918,800,ZW,0,-76,0,,,,,,,,,,
18640918,1400,ZW,0,,,,,,,,,,,,
18640919,800,ZW,0,-59,0,,,,,,,,,,
18640919,1400,W,0,,,,,,,,,,,,
18640920,800,WZW,0,-36,0,,,,,,,,,,
18640920,1400,W,0,,,,,,,,,,,,
18640921,800,Z,0,-29,0,,,,,,,,,,
18640921,1400,ZZW,0,,,,,,,,,,,,
18640922,800,Z,0,-31,0,,,,,,,,,,
18640922,1400,ZZW,0,,,,,,,,,,,,
18640923,800,W,0,-1,0,,,,,,,,,,
18640923,1400,W,0,,,,,,,,,,,,
18640924,800,W,0,31,0,,,,,,,,,,
18640924,1400,W,0,,,,,,,,,,,,
18640925,800,W,0,81,0,,,,,,,,,,
18640925,1400,W,0,,,,,,,,,,,,
18640926,800,W,0,104,0,,,,,,,,,,
18640926,1400,W,0,,,,,,,,,,,,
18640927,800,ZO,0,106,0,,,,,,,,,,
18640927,1400,O,0,,,,,,,,,,,,
18640928,800,ZO,0,77,0,,,,,,,,,,
18640928,1400,ZO,0,,,,,,,,,,,,
18640929,800,WNW,0,37,0,,,,,,,,,,
18640929,1400,NW,0,,,,,,,,,,,,
18640930,800,N,0,11,0,,,,,,,,,,
18640930,1400,N,0,,,,,,,,,,,,
18641001,800,N,0,38,0,,,,,,,,,,
18641001,1400,N,0,,,,,,,,,,,,
18641002,800,O,0,55,0,,,,,,,,,,
18641002,1400,O,0,,,,,,,,,,,,
18641003,800,O,0,112,0,,,,,,,,,,
18641003,1400,O,0,,,,,,,,,,,,
18641004,800,O,0,80,0,,,,,,,,,,
18641004,1400,OZO,0,,,,,,,,,,,,
18641005,800,OZO,0,49,0,,,,,,,,,,
18641005,1400,O,0,,,,,,,,,,,,
18641006,800,OZO,0,63,0,,,,,,,,,,
18641006,1400,NO,0,,,,,,,,,,,,
18641007,800,ONO,0,72,0,,,,,,,,,,
18641007,1400,ONO,0,,,,,,,,,,,,
18641008,800,O,0,79,0,,,,,,,,,,
18641008,1400,NO,0,,,,,,,,,,,,
18641009,800,NO,0,54,0,,,,,,,,,,
18641009,1400,NO,0,,,,,,,,,,,,
18641010,800,NNO,0,42,0,,,,,,,,,,
18641010,1400,NNO,0,,,,,,,,,,,,
18641011,800,N,0,59,0,,,,,,,,,,
18641011,1400,N,0,,,,,,,,,,,,
18641012,800,NNW,0,40,0,,,,,,,,,,
18641012,1400,NNW,0,,,,,,,,,,,,
18641013,800,WNW,0,15,0,,,,,,,,,,
18641013,1400,WNW,0,,,,,,,,,,,,
18641014,800,NNW,0,1,0,,,,,,,,,,
18641014,1400,NW,0,,,,,,,,,,,,
18641015,800,N,0,20,0,,,,,,,,,,
18641015,1400,NNW,0,,,,,,,,,,,,
18641016,800,W,0,0,0,,,,,,,,,,
18641016,1400,ZW,0,,,,,,,,,,,,
18641017,800,WZW,0,-64,0,,,,,,,,,,
18641017,1400,ZW,0,,,,,,,,,,,,
18641018,800,W,0,-63,0,,,,,,,,,,
18641018,1400,WZW,0,,,,,,,,,,,,
18641019,800,Z,0,-85,0,,,,,,,,,,
18641019,1400,Z,0,,,,,,,,,,,,
18641020,800,W,0,-148,0,,,,,,,,,,
18641020,1400,W,0,,,,,,,,,,,,
18641021,800,ZW,0,-115,0,,,,,,,,,,
18641021,1400,OZO,0,,,,,,,,,,,,
18641022,800,ZO,0,-143,0,,,,,,,,,,
18641022,1400,ZZO,0,,,,,,,,,,,,
18641023,800,WZW,0,-155,0,,,,,,,,,,
18641023,1400,ZZW,0,,,,,,,,,,,,
18641024,800,ZZW,0,-139,0,,,,,,,,,,
18641024,1400,Z,0,,,,,,,,,,,,
18641025,800,ZZW,0,-96,0,,,,,,,,,,
18641025,1400,Z,0,,,,,,,,,,,,
18641026,800,ZO,0,-124,0,,,,,,,,,,
18641026,1400,ZO,0,,,,,,,,,,,,
18641027,800,ZW,0,-154,0,,,,,,,,,,
18641027,1400,ZZW,0,,,,,,,,,,,,
18641028,800,Z,0,-90,0,,,,,,,,,,
18641028,1400,ZO,0,,,,,,,,,,,,
18641029,800,O,0,-59,0,,,,,,,,,,
18641029,1400,O,0,,,,,,,,,,,,
18641030,800,O,0,-4,0,,,,,,,,,,
18641030,1400,O,0,,,,,,,,,,,,
18641031,800,O,0,85,0,,,,,,,,,,
18641031,1400,O,0,,,,,,,,,,,,
18641101,800,O,0,91,0,,,,,,,,,,
18641101,1400,OZO,0,,,,,,,,,,,,
18641102,800,O,0,61,0,,,,,,,,,,
18641102,1400,NO,0,,,,,,,,,,,,
18641103,800,NO,0,73,0,,,,,,,,,,
18641103,1400,NO,0,,,,,,,,,,,,
18641104,800,NW,0,128,0,,,,,,,,,,
18641104,1400,NW,0,,,,,,,,,,,,
18641105,800,W,0,65,0,,,,,,,,,,
18641105,1400,NW,0,,,,,,,,,,,,
18641106,800,NO,0,154,0,,,,,,,,,,
18641106,1400,NO,0,,,,,,,,,,,,
18641107,800,NO,0,153,0,,,,,,,,,,
18641107,1400,O,0,,,,,,,,,,,,
18641108,800,O,0,51,0,,,,,,,,,,
18641108,1400,NNO,0,,,,,,,,,,,,
18641109,800,O,0,63,0,,,,,,,,,,
18641109,1400,O,0,,,,,,,,,,,,
18641110,800,O,0,57,0,,,,,,,,,,
18641110,1400,ONO,0,,,,,,,,,,,,
18641111,800,O,0,7,0,,,,,,,,,,
18641111,1400,O,0,,,,,,,,,,,,
18641112,800,O,0,-17,0,,,,,,,,,,
18641112,1400,O,0,,,,,,,,,,,,
18641113,800,ZZW,0,-63,0,,,,,,,,,,
18641113,1400,Z,0,,,,,,,,,,,,
18641114,800,ZW,0,-252,0,,,,,,,,,,
18641114,1400,ZW,0,,,,,,,,,,,,
18641115,800,ZW,0,-258,0,,,,,,,,,,
18641115,1400,ZZW,0,,,,,,,,,,,,
18641116,800,NNW,0,-192,0,,,,,,,,,,
18641116,1400,NO,0,,,,,,,,,,,,
18641117,800,Z,0,-79,0,,,,,,,,,,
18641117,1400,Z,0,,,,,,,,,,,,
18641118,800,ZW,0,-131,0,,,,,,,,,,
18641118,1400,ZW,0,,,,,,,,,,,,
18641119,800,W,0,-1,0,,,,,,,,,,
18641119,1400,ZW,0,,,,,,,,,,,,
18641120,800,ZZO,0,-36,0,,,,,,,,,,
18641120,1400,ZO,0,,,,,,,,,,,,
18641121,800,W,0,-15,0,,,,,,,,,,
18641121,1400,W,0,,,,,,,,,,,,
18641122,800,ZW,0,-43,0,,,,,,,,,,
18641122,1400,ZW,0,,,,,,,,,,,,
18641123,800,ZW,0,-36,0,,,,,,,,,,
18641123,1400,ZW,0,,,,,,,,,,,,
18641124,800,ZZW,0,-147,0,,,,,,,,,,
18641124,1400,ZZW,0,,,,,,,,,,,,
18641125,800,ZW,0,-125,0,,,,,,,,,,
18641125,1400,ZZW,0,,,,,,,,,,,,
18641126,800,WZW,0,-259,0,,,,,,,,,,
18641126,1400,WZW,0,,,,,,,,,,,,
18641127,800,W,0,-89,0,,,,,,,,,,
18641127,1400,W,0,,,,,,,,,,,,
18641128,800,ZW,0,16,0,,,,,,,,,,
18641128,1400,ZW,0,,,,,,,,,,,,
18641129,800,W,0,78,0,,,,,,,,,,
18641129,1400,W,0,,,,,,,,,,,,
18641130,800,ZW,0,124,0,,,,,,,,,,
18641130,1400,ZZW,0,,,,,,,,,,,,
18641201,800,ZZW,0,70,0,,,,,,,,,,
18641201,1400,ZZW,0,,,,,,,,,,,,
18641202,800,ZW,0,106,0,,,,,,,,,,
18641202,1400,ZW,0,,,,,,,,,,,,
18641203,800,ZW,0,146,0,,,,,,,,,,
18641203,1400,ZZW,0,,,,,,,,,,,,
18641204,800,ZW,0,133,0,,,,,,,,,,
18641204,1400,ZW,0,,,,,,,,,,,,
18641205,800,WZW,0,72,0,,,,,,,,,,
18641205,1400,ZW,0,,,,,,,,,,,,
18641206,800,WZW,0,19,0,,,,,,,,,,
18641206,1400,WZW,0,,,,,,,,,,,,
18641207,800,ZW,0,34,0,,,,,,,,,,
18641207,1400,ZW,0,,,,,,,,,,,,
18641208,800,ZZW,0,-10,0,,,,,,,,,,
18641208,1400,Z,0,,,,,,,,,,,,
18641209,800,ZZW,0,-18,0,,,,,,,,,,
18641209,1400,ZZW,0,,,,,,,,,,,,
18641210,800,ZO,0,6,0,,,,,,,,,,
18641210,1400,ZZO,0,,,,,,,,,,,,
18641211,800,Z,0,-15,0,,,,,,,,,,
18641211,1400,Z,0,,,,,,,,,,,,
18641212,800,Z,0,-50,0,,,,,,,,,,
18641212,1400,ZZO,0,,,,,,,,,,,,
18641213,800,ZO,0,-62,0,,,,,,,,,,
18641213,1400,O,0,,,,,,,,,,,,
18641214,800,O,0,-45,0,,,,,,,,,,
18641214,1400,OZO,0,,,,,,,,,,,,
18641215,800,NO,0,-57,0,,,,,,,,,,
18641215,1400,NO,0,,,,,,,,,,,,
18641216,800,NO,0,-41,0,,,,,,,,,,
18641216,1400,ONO,0,,,,,,,,,,,,
18641217,800,O,0,-34,0,,,,,,,,,,
18641217,1400,OZO,0,,,,,,,,,,,,
18641218,800,O,0,5,0,,,,,,,,,,
18641218,1400,O,0,,,,,,,,,,,,
18641219,800,ZO,0,19,0,,,,,,,,,,
18641219,1400,ZO,0,,,,,,,,,,,,
18641220,800,Z,0,21,0,,,,,,,,,,
18641220,1400,Z,0,,,,,,,,,,,,
18641221,800,O,0,17,0,,,,,,,,,,
18641221,1400,O,0,,,,,,,,,,,,
18641222,800,O,0,41,0,,,,,,,,,,
18641222,1400,O,0,,,,,,,,,,,,
18641223,800,O,0,114,0,,,,,,,,,,
18641223,1400,NO,0,,,,,,,,,,,,
