Slijk Ewijk(116_G) "51:53:10" NB "5:47:23" OL     8.5 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,TD,Q_TD,T,Q_T,U,Q_U,RD,Q_RD
19070602,1400,W,2,5,2,10,0,140,0,158,0,81,0,,
19070602,1900,W,2,2,2,10,0,114,0,121,0,86,0,,
19070603,800,ZW,2,5,2,8,0,91,0,109,0,77,0,,
19070603,1400,ZW,2,8,2,8,0,96,0,147,0,48,0,,
19070603,1900,ZW,2,7,2,10,0,88,0,96,0,89,0,,
19070604,800,W,2,7,2,10,0,85,0,108,0,71,0,,
19070604,1400,W,2,7,2,8,0,93,0,142,0,48,0,,
19070604,1900,ZW,2,1,2,7,0,91,0,120,0,66,0,,
19070605,800,Z,2,4,2,10,0,131,0,146,0,84,0,,
19070605,1400,Z,2,5,2,10,0,140,0,192,0,53,0,,
19070605,1900,Z,2,1,2,10,0,150,0,162,0,87,0,,
19070606,800,ZW,2,5,2,10,0,115,0,137,0,75,0,,
19070606,1400,ZW,2,6,2,10,0,158,0,191,0,69,0,,
19070606,1900,ZW,2,4,2,10,0,110,0,122,0,87,0,,
19070607,800,W,2,4,2,8,0,119,0,137,0,80,0,,
19070607,1400,W,2,4,2,9,0,128,0,164,0,64,0,,
19070607,1900,W,2,1,2,8,0,109,0,131,0,75,0,,
19070608,800,ZW,2,2,2,10,0,125,0,142,0,82,0,,
19070608,1400,ZW,2,2,2,8,0,158,0,189,0,71,0,,
19070608,1900,C,2,C,2,2,0,151,0,169,0,82,0,,
19070609,800,ZW,2,2,2,1,0,184,0,224,0,66,0,,
19070609,1400,Z,2,2,2,3,0,178,0,234,0,55,0,,
19070609,1900,Z,2,1,2,7,0,173,0,210,0,67,0,,
19070610,800,W,2,5,2,5,0,166,0,201,0,68,0,,
19070610,1400,ZW,2,4,2,7,0,181,0,235,0,57,0,,
19070610,1900,ZW,2,1,2,8,0,163,0,177,0,86,0,,
19070611,800,ZW,2,2,2,5,0,163,0,198,0,68,0,,
19070611,1400,W,2,3,2,7,0,180,0,213,0,71,0,,
19070611,1900,N,2,3,2,7,0,144,0,172,0,72,0,,
19070612,800,O,2,5,2,8,0,170,0,199,0,73,0,,
19070612,1400,ZW,2,6,2,10,0,175,0,203,0,74,0,,
19070612,1900,N,2,2,2,7,0,143,0,157,0,85,0,,
19070613,800,ZW,2,2,2,8,0,134,0,157,0,76,0,,
19070613,1400,ZW,2,3,2,7,0,152,0,201,0,56,0,,
19070613,1900,ZW,2,1,2,8,0,144,0,161,0,82,0,,
19070614,800,ZW,2,3,2,10,0,132,0,149,0,82,0,,
19070614,1400,ZW,2,4,2,8,0,145,0,183,0,63,0,,
19070614,1900,ZW,2,1,2,8,0,141,0,156,0,84,0,,
19070615,800,ZW,2,1,2,10,0,150,0,158,0,91,0,,
19070615,1400,ZW,2,1,2,10,0,163,0,176,0,87,0,,
19070615,1900,ZW,2,1,2,10,0,164,0,172,0,92,0,,
19070616,800,ZW,2,7,2,9,0,115,0,135,0,77,0,,
19070616,1400,NW,2,7,2,7,0,113,0,157,0,56,0,,
19070616,1900,W,2,3,2,6,0,104,0,132,0,68,0,,
19070617,800,ZW,2,5,2,7,0,123,0,144,0,77,0,,
19070617,1400,ZW,2,6,2,10,0,126,0,165,0,61,0,,
19070617,1900,ZW,2,1,2,7,0,107,0,126,0,78,0,,
19070618,800,ZW,2,3,2,5,0,133,0,161,0,71,0,,
19070618,1400,ZW,2,3,2,8,0,150,0,204,0,53,0,,
19070618,1900,ZW,2,2,2,10,0,139,0,160,0,78,0,,
19070619,800,W,2,6,2,9,0,123,0,151,0,70,0,,
19070619,1400,W,2,7,2,9,0,123,0,170,0,50,0,,
19070619,1900,W,2,4,2,8,0,123,0,157,0,64,0,,
19070620,800,ZW,2,5,2,10,0,117,0,135,0,75,0,,
19070620,1400,ZW,2,6,2,4,0,159,0,218,0,51,0,,
19070620,1900,ZW,2,3,2,8,0,161,0,202,0,63,0,,
19070621,800,ZW,2,7,2,10,0,123,0,134,0,88,0,,
19070621,1400,W,2,7,2,10,0,113,0,137,0,73,0,,
19070621,1900,W,2,4,2,7,0,124,0,142,0,80,0,,
19070622,800,W,2,6,2,8,0,116,0,138,0,76,0,,
19070622,1400,ZW,2,5,2,7,0,141,0,196,0,51,0,,
19070622,1900,ZW,2,1,2,8,0,150,0,184,0,67,0,,
19070623,800,W,2,7,2,7,0,124,0,161,0,54,0,,
19070623,1400,W,2,8,2,8,0,123,0,168,0,56,0,,
19070623,1900,W,2,4,2,7,0,106,0,144,0,59,0,,
19070624,800,ZW,2,6,2,10,0,124,0,150,0,72,0,,
19070624,1400,ZW,2,5,2,10,0,119,0,150,0,67,0,,
19070624,1900,ZW,2,4,2,10,0,121,0,152,0,67,0,,
19070625,800,ZW,2,8,2,10,0,112,0,129,0,81,0,,
19070625,1400,W,2,8,2,9,0,103,0,137,0,62,0,,
19070625,1900,ZW,2,5,2,10,0,111,0,127,0,82,0,,
19070626,800,ZW,2,5,2,10,0,131,0,142,0,88,0,,
19070626,1400,ZW,2,6,2,10,0,135,0,146,0,88,0,,
19070626,1900,ZW,2,2,2,8,0,144,0,157,0,86,0,,
19070627,800,ZW,2,7,2,10,0,143,0,158,0,84,0,,
19070627,1400,ZW,2,7,2,8,0,175,0,211,0,68,0,,
19070627,1900,ZW,2,2,2,7,0,168,0,189,0,80,0,,
19070628,800,ZW,2,2,2,8,0,172,0,190,0,83,0,,
19070628,1400,ZW,2,3,2,7,0,185,0,226,0,66,0,,
19070628,1900,NW,2,1,2,8,0,148,0,170,0,78,0,,
19070629,800,NW,2,2,2,10,0,123,0,130,0,93,0,,
19070629,1400,N,2,4,2,10,0,114,0,122,0,91,0,,
19070629,1900,N,2,2,2,10,0,115,0,121,0,94,0,,
19070630,800,N,2,3,2,9,0,100,0,123,0,73,0,,
19070630,1400,N,2,1,2,10,0,121,0,135,0,85,0,,
19070630,1900,N,2,2,2,9,0,104,0,119,0,83,0,,
19070701,800,N,2,4,2,10,0,98,0,113,0,82,0,,
19070701,1400,N,2,5,2,10,0,98,0,135,0,59,0,,
19070701,1900,NO,2,4,2,9,0,100,0,121,0,75,0,,
19070702,800,NO,2,5,2,9,0,90,0,107,0,79,0,,
19070702,1400,NO,2,3,2,10,0,102,0,124,0,74,0,,
19070702,1900,NO,2,2,2,7,0,101,0,123,0,74,0,,
19070703,800,N,2,2,2,6,0,123,0,152,0,69,0,,
19070703,1400,W,2,4,2,9,0,140,0,170,0,70,0,,
19070703,1900,W,2,3,2,10,0,123,0,140,0,81,0,,
19070704,800,ZW,2,3,2,9,0,126,0,160,0,64,0,,
19070704,1400,ZW,2,5,2,9,0,148,0,184,0,65,0,,
19070704,1900,W,2,1,2,10,0,127,0,134,0,93,0,,
19070705,800,ZW,2,2,2,8,0,141,0,152,0,88,0,,
19070705,1400,ZW,2,6,2,7,0,149,0,205,0,51,0,,
19070705,1900,ZW,2,1,2,6,0,126,0,147,0,77,0,,
19070706,800,ZW,2,5,2,7,0,135,0,153,0,81,0,,
19070706,1400,ZW,2,7,2,7,0,149,0,189,0,63,0,,
19070706,1900,W,2,1,2,8,0,128,0,156,0,70,0,,
19070707,800,ZW,2,3,2,10,0,125,0,144,0,80,0,,
19070707,1400,ZW,2,4,2,8,0,133,0,174,0,60,0,,
19070707,1900,ZW,2,1,2,9,0,123,0,148,0,73,0,,
19070708,800,ZW,2,2,2,6,0,147,0,180,0,68,0,,
19070708,1400,ZW,2,5,2,7,0,143,0,200,0,50,0,,
19070708,1900,ZW,2,2,2,8,0,115,0,144,0,69,0,,
19070709,800,ZW,2,4,2,10,0,130,0,150,0,78,0,,
19070709,1400,ZW,2,4,2,9,0,149,0,180,0,70,0,,
19070709,1900,ZW,2,1,2,8,0,142,0,160,0,77,0,,
19070710,800,ZW,2,3,2,10,0,115,0,123,0,91,0,,
19070710,1400,ZW,2,1,2,10,0,146,0,158,0,87,0,,
19070710,1900,ZW,2,1,2,10,0,126,0,143,0,82,0,,
19070711,800,NW,2,3,2,8,0,116,0,140,0,74,0,,
19070711,1400,NW,2,5,2,8,0,115,0,144,0,69,0,,
19070711,1900,NW,2,2,2,6,0,96,0,119,0,73,0,,
19070712,800,W,2,2,2,10,0,113,0,122,0,90,0,,
19070712,1400,NW,2,5,2,8,0,126,0,173,0,55,0,,
19070712,1900,NW,2,1,2,7,0,118,0,140,0,76,0,,
19070713,800,NW,2,1,2,7,0,130,0,160,0,69,0,,
19070713,1400,NW,2,2,2,8,0,139,0,182,0,59,0,,
19070713,1900,NW,2,2,2,6,0,136,0,152,0,83,0,,
19070714,800,NW,2,2,2,3,0,151,0,176,0,75,0,,
19070714,1400,NW,2,5,2,3,0,149,0,199,0,55,0,,
19070714,1900,NW,2,3,2,2,0,149,0,168,0,80,0,,
19070715,800,NO,2,3,2,1,0,162,0,197,0,68,0,,
19070715,1400,N,2,7,2,7,0,200,0,246,0,63,0,,
19070715,1900,NW,2,5,2,6,0,176,0,207,0,73,0,,
19070716,800,N,2,1,2,10,0,150,0,180,0,71,0,,
19070716,1400,NW,2,3,2,2,0,181,0,219,0,68,0,,
19070716,1900,NW,2,3,2,1,0,151,0,179,0,73,0,,
19070717,800,NW,2,2,2,10,0,135,0,146,0,88,0,,
19070717,1400,NW,2,5,2,10,0,144,0,160,0,83,0,,
19070717,1900,NW,2,4,2,10,0,141,0,153,0,87,0,,
19070718,800,NW,2,6,2,10,0,118,0,147,0,69,0,,
19070718,1400,NW,2,7,2,10,0,126,0,152,0,72,0,,
19070718,1900,NW,2,5,2,8,0,111,0,143,0,65,0,,
19070719,800,NW,2,5,2,10,0,118,0,140,0,76,0,,
19070719,1400,W,2,4,2,7,0,131,0,174,0,58,0,,
19070719,1900,NW,2,4,2,6,0,108,0,136,0,69,0,,
19070720,800,NW,2,2,2,9,0,112,0,145,0,64,0,,
19070720,1400,NW,2,3,2,6,0,120,0,167,0,54,0,,
19070720,1900,NW,2,1,2,4,0,106,0,135,0,68,0,,
19070721,800,NW,2,2,2,10,0,111,0,133,0,75,0,,
19070721,1400,NW,2,3,2,7,0,114,0,160,0,54,0,,
19070721,1900,N,2,3,2,4,0,108,0,129,0,76,0,,
19070722,800,NW,2,1,2,7,0,130,0,152,0,85,0,,
19070722,1400,ZW,2,2,2,10,0,130,0,148,0,81,0,,
19070722,1900,ZW,2,1,2,9,0,111,0,128,0,81,0,,
19070723,800,W,2,2,2,6,0,146,0,173,0,73,0,,
19070723,1400,W,2,4,2,7,0,143,0,197,0,52,0,,
19070723,1900,W,2,2,2,10,0,111,0,133,0,75,0,,
19070724,800,W,2,2,2,9,0,133,0,160,0,72,0,,
19070724,1400,W,2,3,2,8,0,128,0,166,0,62,0,,
19070724,1900,W,2,1,2,10,0,127,0,154,0,71,0,,
19070725,800,N,2,3,2,3,0,145,0,172,0,73,0,,
19070725,1400,O,2,2,2,5,0,162,0,220,0,52,0,,
19070725,1900,C,2,C,2,7,0,148,0,172,0,75,0,,
19070726,800,N,2,2,2,9,0,143,0,167,0,75,0,,
19070726,1400,NW,2,3,2,7,0,146,0,192,0,58,0,,
19070726,1900,NW,2,1,2,6,0,148,0,172,0,75,0,,
19070727,800,ZW,2,1,2,10,0,162,0,173,0,89,0,,
19070727,1400,ZW,2,2,2,10,0,190,0,202,0,89,0,,
19070727,1900,W,2,3,2,10,0,170,0,178,0,92,0,,
19070728,800,ZW,2,3,2,7,0,173,0,185,0,88,0,,
19070728,1400,ZW,2,4,2,8,0,178,0,227,0,60,0,,
19070728,1900,C,2,C,2,10,0,169,0,190,0,80,0,,
19070729,800,W,2,2,2,7,0,198,0,213,0,87,0,,
19070729,1400,ZW,2,5,2,9,0,172,0,207,0,69,0,,
19070729,1900,ZW,2,3,2,10,0,158,0,174,0,84,0,,
19070730,800,W,2,7,2,8,0,152,0,170,0,82,0,,
19070730,1400,W,2,7,2,9,0,152,0,180,0,73,0,,
19070730,1900,NW,2,4,2,8,0,123,0,145,0,76,0,,
19070731,800,W,2,6,2,5,0,133,0,151,0,81,0,,
19070731,1400,NW,2,6,2,7,0,137,0,169,0,68,0,,
19070731,1900,W,2,7,2,10,0,117,0,128,0,88,0,,
19070801,800,W,2,7,2,7,0,123,0,136,0,86,0,,
19070801,1400,W,2,6,2,7,0,133,0,162,0,70,0,,
19070801,1900,W,2,4,2,6,0,104,0,136,0,64,0,,
19070802,800,W,2,2,2,9,0,132,0,150,0,81,0,,
19070802,1400,NW,2,4,2,7,0,148,0,184,0,65,0,,
19070802,1900,NW,2,2,2,8,0,115,0,142,0,71,0,,
19070803,800,ZW,2,2,2,10,0,139,0,163,0,75,0,,
19070803,1400,Z,2,5,2,10,0,172,0,198,0,76,0,,
19070803,1900,ZW,2,2,2,10,0,165,0,178,0,87,0,,
19070804,800,ZW,2,3,2,10,0,176,0,193,0,84,0,,
19070804,1400,ZW,2,2,2,7,0,207,0,255,0,63,0,,
19070804,1900,C,2,C,2,8,0,213,0,232,0,84,0,,
19070805,800,ZW,2,1,2,7,0,198,0,219,0,82,0,,
19070805,1400,W,2,3,2,9,0,207,0,250,0,66,0,,
19070805,1900,NW,2,2,2,9,0,187,0,212,0,78,0,,
19070806,800,ZW,2,4,2,10,0,159,0,168,0,91,0,,
19070806,1400,W,2,6,2,7,0,141,0,193,0,53,0,,
19070806,1900,W,2,4,2,8,0,148,0,163,0,84,0,,
19070807,800,ZW,2,7,2,8,0,131,0,152,0,77,0,,
19070807,1400,ZW,2,7,2,7,0,135,0,172,0,63,0,,
19070807,1900,ZW,2,4,2,8,0,121,0,147,0,72,0,,
19070808,800,ZW,2,7,2,10,0,128,0,150,0,76,0,,
19070808,1400,ZW,2,6,2,10,0,158,0,194,0,66,0,,
19070808,1900,ZW,2,4,2,10,0,161,0,176,0,85,0,,
19070809,800,ZW,2,6,2,10,0,168,0,181,0,87,0,,
19070809,1400,ZW,2,7,2,7,0,197,0,246,0,61,0,,
19070809,1900,W,2,1,2,8,0,172,0,191,0,82,0,,
19070810,800,W,2,5,2,10,0,152,0,171,0,81,0,,
19070810,1400,W,2,4,2,10,0,170,0,200,0,72,0,,
19070810,1900,W,2,2,2,10,0,160,0,167,0,93,0,,
19070811,800,W,2,4,2,10,0,151,0,166,0,84,0,,
19070811,1400,ZW,2,6,2,7,0,162,0,215,0,55,0,,
19070811,1900,W,2,2,2,5,0,135,0,160,0,74,0,,
19070812,800,W,2,3,2,5,0,153,0,184,0,70,0,,
19070812,1400,ZW,2,7,2,7,0,166,0,222,0,53,0,,
19070812,1900,ZW,2,5,2,9,0,160,0,190,0,72,0,,
19070813,800,ZW,2,6,2,8,0,160,0,181,0,79,0,,
19070813,1400,ZW,2,7,2,8,0,165,0,208,0,62,0,,
19070813,1900,ZW,2,2,2,4,0,167,0,186,0,82,0,,
19070814,800,ZW,2,4,2,7,0,162,0,178,0,84,0,,
19070814,1400,ZW,2,6,2,5,0,198,0,232,0,72,0,,
19070814,1900,W,2,7,2,8,0,171,0,190,0,82,0,,
19070815,800,ZW,2,4,2,8,0,147,0,169,0,78,0,,
19070815,1400,W,2,5,2,7,0,172,0,205,0,70,0,,
19070815,1900,W,2,3,2,8,0,159,0,172,0,87,0,,
19070816,800,W,2,3,2,10,0,128,0,143,0,84,0,,
19070816,1400,W,2,2,2,8,0,131,0,177,0,56,0,,
19070816,1900,NW,2,1,2,5,0,131,0,144,0,86,0,,
19070817,800,ZW,2,7,2,10,0,123,0,130,0,93,0,,
19070817,1400,ZW,2,7,2,9,0,158,0,194,0,66,0,,
19070817,1900,ZW,2,2,2,8,0,139,0,154,0,84,0,,
19070818,800,ZW,2,5,2,10,0,140,0,148,0,91,0,,
19070818,1400,ZW,2,4,2,10,0,165,0,180,0,85,0,,
19070818,1900,ZW,2,2,2,10,0,160,0,169,0,91,0,,
19070819,800,ZW,2,4,2,7,0,150,0,164,0,85,0,,
19070819,1400,ZW,2,7,2,7,0,151,0,182,0,70,0,,
19070819,1900,ZW,2,5,2,10,0,118,0,127,0,90,0,,
19070820,800,ZW,2,5,2,2,0,131,0,150,0,80,0,,
19070820,1400,W,2,6,2,7,0,130,0,164,0,66,0,,
19070820,1900,W,2,3,2,9,0,101,0,118,0,80,0,,
19070821,800,W,2,2,2,6,0,118,0,139,0,77,0,,
19070821,1400,W,2,7,2,7,0,132,0,163,0,68,0,,
19070821,1900,W,2,3,2,10,0,113,0,128,0,83,0,,
19070822,800,ZW,2,2,2,10,0,139,0,157,0,81,0,,
19070822,1400,ZW,2,3,2,10,0,148,0,179,0,69,0,,
19070822,1900,ZW,2,2,2,10,0,126,0,147,0,77,0,,
19070823,800,ZW,2,4,2,10,0,131,0,147,0,83,0,,
19070823,1400,ZW,2,4,2,10,0,148,0,174,0,74,0,,
19070823,1900,ZW,2,4,2,10,0,142,0,154,0,87,0,,
19070824,800,NW,2,1,2,9,0,108,0,131,0,74,0,,
19070824,1400,NW,2,3,2,8,0,121,0,150,0,69,0,,
19070824,1900,NW,2,2,2,8,0,92,0,105,0,84,0,,
19070825,800,W,2,3,2,2,0,124,0,143,0,79,0,,
19070825,1400,ZW,2,7,2,6,0,149,0,192,0,60,0,,
19070825,1900,W,2,1,2,5,0,120,0,141,0,77,0,,
19070826,800,ZW,2,3,2,10,0,144,0,152,0,91,0,,
19070826,1400,NW,2,3,2,10,0,151,0,162,0,88,0,,
19070826,1900,W,2,1,2,10,0,140,0,153,0,86,0,,
19070827,800,ZW,2,2,2,10,0,157,0,168,0,89,0,,
19070827,1400,W,2,4,2,9,0,182,0,211,0,74,0,,
19070827,1900,NW,2,1,2,4,0,114,0,126,0,87,0,,
19070828,800,W,2,1,2,2,0,129,0,144,0,84,0,,
19070828,1400,Z,2,2,2,5,0,144,0,197,0,53,0,,
19070828,1900,ZO,2,1,2,7,0,127,0,147,0,78,0,,
19070829,800,ZO,2,1,2,8,0,151,0,171,0,80,0,,
19070829,1400,ZO,2,2,2,8,0,208,0,247,0,69,0,,
19070829,1900,Z,2,1,2,10,0,171,0,186,0,85,0,,
19070830,800,W,2,2,2,4,0,163,0,177,0,86,0,,
19070830,1400,W,2,3,2,7,0,169,0,204,0,68,0,,
19070830,1900,C,2,C,2,3,0,135,0,146,0,88,0,,
19070831,800,ZO,2,1,2,3,0,148,0,160,0,87,0,,
19070831,1400,ZW,2,4,2,6,0,193,0,240,0,62,0,,
19070831,1900,W,2,3,2,7,0,152,0,171,0,81,0,,
19070901,800,NW,2,2,2,10,0,130,0,150,0,78,0,,
19070901,1400,NW,2,3,2,7,0,128,0,181,0,51,0,,
19070901,1900,NW,2,2,2,9,0,105,0,133,0,68,0,,
19070902,800,N,2,1,2,9,0,113,0,132,0,78,0,,
19070902,1400,Z,2,4,2,7,0,175,0,200,0,77,0,,
19070902,1900,ZW,2,1,2,9,0,152,0,159,0,92,0,,
19070903,800,ZW,2,5,2,7,0,129,0,144,0,84,0,,
19070903,1400,W,2,5,2,9,0,136,0,172,0,65,0,,
19070903,1900,N,2,1,2,10,0,101,0,112,0,86,0,,
19070904,800,C,2,C,2,7,0,91,0,102,0,86,0,,
19070904,1400,N,2,4,2,7,0,99,0,142,0,54,0,,
19070904,1900,C,2,C,2,0,0,74,0,81,0,91,0,,
19070905,800,Z,2,4,2,10,0,88,0,99,0,85,0,,
19070905,1400,Z,2,5,2,10,0,113,0,124,0,88,0,,
19070905,1900,ZW,2,3,2,10,0,138,0,147,0,90,0,,
19070906,800,Z,2,3,2,9,0,166,0,182,0,84,0,,
19070906,1400,ZW,2,2,2,8,0,180,0,207,0,76,0,,
19070906,1900,ZW,2,3,2,10,0,170,0,177,0,93,0,,
19070907,800,ZW,2,1,2,10,0,163,0,172,0,91,0,,
19070907,1400,ZW,2,2,2,9,0,186,0,215,0,75,0,,
19070907,1900,ZW,2,4,2,6,0,157,0,168,0,89,0,,
19070908,800,ZW,2,1,2,5,0,191,0,204,0,88,0,,
19070908,1400,NW,2,3,2,6,0,183,0,219,0,69,0,,
19070908,1900,NW,2,1,2,2,0,152,0,168,0,83,0,,
19070909,800,N,2,3,2,10,0,122,0,131,0,90,0,,
19070909,1400,N,2,5,2,5,0,142,0,185,0,60,0,,
19070909,1900,C,2,C,2,2,0,125,0,144,0,80,0,,
19070910,800,NO,2,4,2,0,0,102,0,124,0,74,0,,
19070910,1400,NO,2,5,2,3,0,130,0,167,0,63,0,,
19070910,1900,NO,2,1,2,0,0,115,0,126,0,88,0,,
19070911,800,NO,2,3,2,0,0,119,0,133,0,85,0,,
19070911,1400,NO,2,4,2,2,0,167,0,212,0,62,0,,
19070911,1900,NO,2,1,2,0,0,132,0,159,0,72,0,,
19070912,800,O,2,2,2,1,0,124,0,140,0,82,0,,
19070912,1400,O,2,3,2,0,0,181,0,229,0,60,0,,
19070912,1900,C,2,C,2,3,0,151,0,162,0,88,0,,
19070913,800,O,2,1,2,4,0,153,0,168,0,84,0,,
19070913,1400,ZO,2,1,2,5,0,207,0,253,0,65,0,,
19070913,1900,O,2,3,2,10,0,173,0,194,0,80,0,,
19070914,800,C,2,C,2,10,0,151,0,159,0,91,0,,
19070914,1400,ZW,2,3,2,10,0,163,0,179,0,84,0,,
19070914,1900,NW,2,5,2,9,0,125,0,144,0,80,0,,
19070915,800,NW,2,1,2,6,0,110,0,132,0,75,0,,
19070915,1400,NW,2,2,2,7,0,111,0,151,0,58,0,,
19070915,1900,N,2,1,2,6,0,92,0,105,0,84,0,,
19070916,800,C,2,C,2,4,0,100,0,111,0,86,0,,
19070916,1400,W,2,3,2,6,0,127,0,172,0,57,0,,
19070916,1900,C,2,C,2,7,0,109,0,121,0,87,0,,
19070917,800,ZW,2,1,2,10,0,141,0,154,0,86,0,,
19070917,1400,NW,2,2,2,8,0,136,0,175,0,62,0,,
19070917,1900,NW,2,1,2,7,0,101,0,120,0,78,0,,
19070918,800,NW,2,2,2,9,0,111,0,132,0,76,0,,
19070918,1400,N,2,1,2,6,0,118,0,160,0,57,0,,
19070918,1900,C,2,C,2,2,0,93,0,106,0,84,0,,
19070919,800,C,2,C,2,0,0,111,0,122,0,88,0,,
19070919,1400,NW,2,1,2,2,0,150,0,184,0,67,0,,
19070919,1900,C,2,C,2,1,0,128,0,140,0,87,0,,
19070920,800,O,2,1,2,6,0,140,0,153,0,86,0,,
19070920,1400,O,2,1,2,9,0,161,0,195,0,69,0,,
19070920,1900,C,2,C,2,2,0,126,0,136,0,89,0,,
19070921,800,N,2,1,2,10,0,121,0,132,0,88,0,,
19070921,1400,N,2,2,2,8,0,130,0,156,0,73,0,,
19070921,1900,NO,2,1,2,10,0,129,0,137,0,92,0,,
19070922,800,NO,2,4,2,5,0,75,0,103,0,65,0,,
19070922,1400,NO,2,4,2,6,0,86,0,136,0,46,0,,
19070922,1900,C,2,C,2,0,0,53,0,50,0,96,0,,
19070923,800,NO,2,1,2,0,0,70,0,86,0,78,0,,
19070923,1400,NO,2,1,2,0,0,93,0,137,0,52,0,,
19070923,1900,C,2,C,2,2,0,47,0,56,0,86,0,,
19070924,800,NO,2,1,2,1,0,73,0,85,0,84,0,,
19070924,1400,O,2,3,2,2,0,148,0,185,0,64,0,,
19070924,1900,O,2,1,2,3,0,91,0,98,0,91,0,,
19070925,800,C,2,C,2,2,0,70,0,78,0,89,0,,
19070925,1400,O,2,1,2,1,0,175,0,217,0,64,0,,
19070925,1900,C,2,C,2,3,0,123,0,132,0,90,0,,
19070926,800,O,2,2,2,3,0,127,0,141,0,72,0,,
19070926,1400,ZO,2,2,2,4,0,177,0,226,0,58,0,,
19070926,1900,O,2,1,2,3,0,136,0,145,0,91,0,,
19070927,800,ZO,2,1,2,2,0,126,0,143,0,82,0,,
19070927,1400,ZO,2,4,2,5,0,169,0,239,0,46,0,,
19070927,1900,ZO,2,2,2,4,0,128,0,157,0,69,0,,
19070928,800,O,2,5,2,10,0,108,0,119,0,87,0,,
19070928,1400,O,2,6,2,2,0,154,0,187,0,69,0,,
19070928,1900,O,2,6,2,2,0,121,0,133,0,87,0,,
19070929,800,O,2,2,2,6,0,114,0,125,0,88,0,,
19070929,1400,O,2,1,2,8,0,178,0,207,0,74,0,,
19070929,1900,NW,2,2,2,10,0,141,0,150,0,90,0,,
19070930,800,C,2,C,2,2,0,121,0,132,0,88,0,,
19070930,1400,ZO,2,3,2,5,0,162,0,212,0,57,0,,
19070930,1900,C,2,C,2,7,0,145,0,154,0,90,0,,
19071001,800,ZO,2,2,2,10,0,135,0,144,0,91,0,,
19071001,1400,ZO,2,3,2,7,0,176,0,208,0,72,0,,
19071001,1900,Z,2,4,2,9,0,152,0,165,0,86,0,,
19071002,800,ZW,2,4,2,10,0,114,0,122,0,91,0,,
19071002,1400,ZW,2,5,2,8,0,131,0,168,0,63,0,,
19071002,1900,ZW,2,6,2,9,0,102,0,115,0,85,0,,
19071003,800,ZO,2,3,2,7,0,82,0,95,0,83,0,,
19071003,1400,ZO,2,4,2,10,0,140,0,159,0,80,0,,
19071003,1900,NO,2,5,2,10,0,107,0,115,0,91,0,,
19071004,800,ZW,2,7,2,9,0,100,0,114,0,83,0,,
19071004,1400,ZW,2,6,2,6,0,129,0,164,0,65,0,,
19071004,1900,C,2,C,2,0,0,80,0,87,0,91,0,,
19071005,800,ZW,2,2,2,2,0,84,0,92,0,89,0,,
19071005,1400,Z,2,2,2,5,0,136,0,168,0,68,0,,
19071005,1900,C,2,C,2,2,0,83,0,90,0,91,0,,
19071006,800,ZW,2,5,2,10,0,108,0,118,0,88,0,,
19071006,1400,ZW,2,7,2,8,0,135,0,164,0,70,0,,
19071006,1900,ZW,2,6,2,10,0,116,0,123,0,93,0,,
19071007,800,Z,2,4,2,10,0,126,0,132,0,93,0,,
19071007,1400,ZW,2,7,2,10,0,152,0,164,0,87,0,,
19071007,1900,ZW,2,4,2,9,0,115,0,122,0,93,0,,
19071008,800,ZW,2,3,2,10,0,106,0,112,0,93,0,,
19071008,1400,Z,2,5,2,7,0,149,0,169,0,80,0,,
19071008,1900,Z,2,2,2,5,0,114,0,122,0,91,0,,
19071009,800,Z,2,1,2,9,0,119,0,130,0,88,0,,
